retailer,item_key,product,brand_norm,canonical_name,n_strict_keys,fat_pct,pack_std,pack_std_unit,first_title,first_name,n_rows,date_min,date_max
Silpo,milk|волошкове поле|пет,milk,волошкове поле,пет,1,4.0,,,"Ряжанка Волошкове поле 4%, пет",Ряжанка пет,48,2025-10-21,2025-12-13
Silpo,milk|волошкове поле|плівка,milk,волошкове поле,плівка,1,2.5,,,"Молоко пастеризоване «Волошкове поле» 2,5%, плівка",Молоко пастеризоване плівка,47,2025-10-21,2025-12-13
Silpo,milk|волошкове поле|ультрап вітаміном d3,milk,волошкове поле,ультрап вітаміном d3,1,2.5,,,"Молоко ультрап Волошкове поле з вітаміном D3 2,5%",Молоко ультрап з вітаміном D3,48,2025-10-21,2025-12-13
Silpo,milk|волошковое поле|milk,milk,волошковое поле,milk,1,4.0,,,Ряжанка «Волошковое поле» 4% п/п,Ряжанка п/п,96,2025-10-21,2025-12-13
Silpo,milk|галичанська|milk,milk,галичанська,milk,1,4.0,,,Ряжанка «ГаличанськА» 4% п/е,Ряжанка п/е,5,2025-10-21,2025-11-18
Silpo,milk|галичина|milk,milk,галичина,milk,4,2.5,,,"Молоко «Галичина» ультрапастеризоване 3,2%",Молоко ультрапастеризоване,198,2025-10-21,2025-12-13
Silpo,milk|галичина|безлактозне,milk,галичина,безлактозне,1,2.5,,,"Молоко ультрапастеризоване «Галичина» безлактозне 2,5%",Молоко ультрапастеризоване безлактозне,144,2025-10-21,2025-12-13
Silpo,milk|галичина|карпатський,milk,галичина,карпатський,2,2.5,,,Кефір «Галичина» «Карпатський» 1%,Кефір Карпатський,144,2025-10-21,2025-12-13
Silpo,milk|галичина|карпатський нежирний,milk,галичина,карпатський нежирний,1,,,,Кефір «Галичина» «Карпатський» нежирний,Кефір Карпатський нежирний,3,2025-11-02,2025-11-07
Silpo,milk|галичина|українське,milk,галичина,українське,1,2.5,,,"Молоко «Галичина» «Українське» 2,5%",Молоко Українське,48,2025-10-21,2025-12-13
Silpo,milk|галичина|ф,milk,галичина,ф,1,3.2,,,"Молоко «Галичина» ультрапастеризоване 3,2%, т/ф",Молоко ультрапастеризоване т/ф,48,2025-10-21,2025-12-13
Silpo,milk|галичина|чистих карпат,milk,галичина,чистих карпат,1,2.5,,,"Молоко «Галичина» «З чистих Карпат» 2,5%",Молоко З чистих Карпат,48,2025-10-21,2025-12-13
Silpo,milk|галичина|із чистих карпат,milk,галичина,із чистих карпат,1,1.0,,,Молоко «Галичина» «Із чистих Карпат» 1%,Молоко Із чистих Карпат,48,2025-10-21,2025-12-13
Silpo,milk|гармонія|milk,milk,гармонія,milk,2,2.5,,,"Ряжанка «Гармонія» 4%, пляшка",Ряжанка пляшка,94,2025-10-21,2025-12-13
Silpo,milk|гармонія|нежирний,milk,гармонія,нежирний,1,,,,Кефір Гармонія нежирний п/е,Кефір нежирний п/е,45,2025-10-24,2025-12-13
Silpo,milk|гокарпати|нежирний,milk,гокарпати,нежирний,1,,,,"Кефір ГоКарпати нежирний, пляшка",Кефір нежирний пляшка,48,2025-10-21,2025-12-13
Silpo,milk|данколекція|коктейль молочний danone полуниця,milk,данколекція,коктейль молочний danone полуниця,1,2.5,,,"Коктейль молочний Danone «ДанКолекція» полуниця 2,5%",Коктейль молочний Danone полуниця,48,2025-10-21,2025-12-13
Silpo,milk|деражня|milk,milk,деражня,milk,2,2.5,,,"Молоко «Деражня» 2,5%",Молоко,144,2025-10-21,2025-12-13
Silpo,milk|закваска|бактеріальна feels good біфівіт,milk,закваска,бактеріальна feels good біфівіт,1,,,,Закваска бактеріальна Feels good Біфівіт,бактеріальна Feels good Біфівіт,48,2025-10-21,2025-12-13
Silpo,milk|закваска|бактеріальна vivo біфікід,milk,закваска,бактеріальна vivo біфікід,1,,,,Закваска бактеріальна Vivo біфікід,бактеріальна Vivo біфікід,48,2025-10-21,2025-12-13
Silpo,milk|закваска|бактеріальна vivo кефiр пак,milk,закваска,бактеріальна vivo кефiр пак,1,,,,Закваска бактеріальна Vivo кефiр пак,бактеріальна Vivo кефiр пак,48,2025-10-21,2025-12-13
Silpo,milk|закваска|лактонія без цукру,milk,закваска,лактонія без цукру,1,2.2,,,"Закваска Лактонія без цукру 2,2%",Лактонія без цукру,47,2025-10-21,2025-12-13
Silpo,milk|закваска|лактонія вишня банан льон пребіотиками,milk,закваска,лактонія вишня банан льон пребіотиками,1,1.5,,,"Закваска Лактонія Вишня, банан, льон з пребіотиками 1,5%",Лактонія Вишня банан льон з пребіотиками,48,2025-10-21,2025-12-13
Silpo,milk|закваска|лактонія малина яблуко льон пребіотіком,milk,закваска,лактонія малина яблуко льон пребіотіком,1,1.5,,,"Закваска Лактонія малина-яблуко-льон з пребіотіком 1,5%",Лактонія малина-яблуко-льон з пребіотіком,48,2025-10-21,2025-12-13
Silpo,milk|закваска|яготинська пюр пак,milk,закваска,яготинська пюр пак,1,2.5,,,"Закваска Яготинська 2,5% пюр-пак",Яготинська пюр-пак,47,2025-10-21,2025-12-13
Silpo,milk|злагода|milk,milk,злагода,milk,1,2.5,,,"Кефір «Злагода» 2,5% п/е",Кефір п/е,48,2025-10-21,2025-12-13
