model,product,product_label,link,link_direction,price_variant,farm_gate_source,reconstruction_variant,horizon_days,n_obs,coef,pvalue,stderr,r2,core_signal,ljungbox_p,arch_p,jb_p,coef_positive_shock,p_positive_shock,coef_negative_shock_abs,p_negative_shock_abs,asymmetry_pvalue,asymmetry_gap
LP_linear,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,1,1475,2.590453530052673,3.1430184166051173e-38,0.2003809405536364,0.8984442575885008,1,2.656662922275137e-142,1.8268065651821857e-107,0.0,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,1,1475,,,,0.898475659794587,1,4.0576151180347515e-142,1.4536037985120422e-106,0.0,2.606948765464848,3.165695547727996e-35,-2.5574526809373586,3.763399905812592e-36,1.2722517188115565e-39,5.1644014464022066
LP_linear,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,3,1473,5.431679961360435,1.2389781233639755e-14,0.7043187979196044,0.7570774005437519,1,1.5562221704921373e-254,3.0225465593371545e-144,0.0,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,3,1473,,,,0.7572671380489012,1,2.3374788185393586e-254,1.0239604707208805e-141,0.0,5.508630559932711,9.784810824498614e-14,-5.276859733847527,3.393398242945562e-15,9.503148475916309e-16,10.785490293780239
LP_linear,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,7,1469,6.952846462684654,1.2190997776030027e-10,1.0801485936387059,0.48551503070641266,1,0.0,5.452296575284827e-256,0.0,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,7,1469,,,,0.4859366242337234,1,0.0,3.1666388412554124e-254,0.0,7.1573798499656425,1.5105471403641407e-11,-6.53959111534979,4.685244945392971e-07,1.762644786273779e-10,13.696970965315433
LP_linear,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,14,1462,6.696990343917123,4.670148055516225e-07,1.328928427694278,0.28326128026058606,1,0.0,4.2629582102155475e-279,2.2697872059003757e-88,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,14,1462,,,,0.2876485850696021,1,0.0,9.4373584082681e-278,7.432766021026099e-86,7.748740645911328,1.6041124097135685e-08,-4.529211851305952,0.014337223500737508,1.0834172085660353e-06,12.27795249721728
LP_linear,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,21,1455,6.183607336116491,8.895430356286473e-05,1.5778939490785484,0.24079390338435647,1,0.0,1.819038927502633e-278,1.0041518523246972e-08,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,pchip,21,1455,,,,0.24828200401967893,1,0.0,3.4798705364249324e-275,1.0471679004931154e-06,7.913188461541084,6.326396954373994e-07,-2.4333212771940116,0.3928033479505251,0.0013102465544706954,10.346509738735095
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,0,268,-2.648558612599502,0.7344187760821155,7.807019482067025,0.15051579403502768,0,2.300823596147317e-05,0.007149905573759617,1.203270780289083e-17,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,0,268,,,,0.15085234762149802,0,2.4909131614876517e-05,0.006185252961547584,2.9893095467623766e-16,-5.335219416298741,0.7061174887002604,1.6749238804713764,0.8397464011464855,0.694602215095984,-7.010143296770117
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,1,267,-3.0895143725549183,0.7426473979116224,9.409224261752984,0.22406386520675503,0,8.59243071237137e-15,0.03528892945872532,1.6351048700258874e-11,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,1,267,,,,0.2244599696269428,0,8.025319147689977e-15,0.041733279983865584,4.583471022020819e-11,-6.3131710525687055,0.7135243673018521,1.922496733760679,0.828720949305292,0.7070848165335719,-8.235667786329385
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,3,265,-11.66190497635935,0.3128491985219224,11.554888402677802,0.1906325505783265,0,8.696910989224973e-26,0.0007829708743466061,1.874612859316927e-24,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,3,265,,,,0.19110375423050485,0,1.1249420205818438e-25,0.0011794480794158077,6.6235245120761625e-25,-7.9018386384118475,0.5746889793824151,12.99713271989974,0.3037027548144142,0.37170805964184483,-20.898971358311588
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,7,261,-10.039855293035084,0.32304209043070276,10.159475300463274,0.24229827549887217,0,5.250097405458442e-16,0.002964461243227005,0.0005628398608107016,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,7,261,,,,0.25234243313052496,1,3.8055904344858954e-14,0.001670325978318556,0.0008090349367716645,-26.31485108485651,0.01324458581082746,3.624256130306314,0.7707298091619671,0.06154856318132034,-29.939107215162824
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,14,254,4.686986613922039,0.49173210878038165,6.816874841207938,0.2074054963366041,0,6.617273899471892e-11,0.05251706008640886,0.10193723737268141,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,14,254,,,,0.21896652222360413,0,4.9809239315401716e-09,0.07388975323300728,0.1464017620023659,21.582419195431147,0.12619420207121793,3.812143802386978,0.7319949357705535,0.23611487016727467,17.77027539304417
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,21,247,-11.022224261932468,0.24038249767284092,9.388356570991476,0.1881213756031157,0,8.792947037173126e-13,0.0657016204490811,2.157217080303706e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,pchip,21,247,,,,0.18865680528549,0,2.6705884645352332e-12,0.06017595085205298,2.1692244134742134e-06,-6.923430581083987,0.7100331445342549,13.102314749828036,0.22929036037254524,0.3354952981317986,-20.025745330912024
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,0,59,1.9296529360832917,0.8175258450880685,8.363310834019611,0.06999728928835103,0,0.05956346482792172,0.7384286739641204,4.409871041637118e-08,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,0,59,,,,0.08411602783727201,0,0.03727919908776093,0.745253256019145,4.0706997749234486e-07,21.67179001698255,0.2792233308054931,4.570680992213653,0.63539866652331,0.46265657562193485,17.101109024768895
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,1,56,-22.33405686540673,0.05250514607513179,11.518523499550204,0.040299331719932496,1,1.82250471972928e-06,0.08623259262679865,1.2315491675610875e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,1,56,,,,0.04591768252960349,1,7.91963175895937e-07,0.08296902308442897,2.608405047297577e-06,-4.278093558648036,0.8675917294129548,28.407958814858734,0.04120474579130643,0.26715146344370644,-32.68605237350677
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,3,55,-66.7994034329933,0.01523789846834685,27.52713191818309,0.1089453259761618,1,1.6927442017168417e-16,0.005733480109702804,0.41537366970485856,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,3,55,,,,0.10953064565803905,1,2.145139229352311e-16,0.006553476904594373,0.4045219575229131,-74.80646322402582,0.07022679466577283,64.1192740121418,0.04071132448271456,0.011299167995105573,-138.9257372361676
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,7,54,-59.16464093195618,0.009660114228193734,22.86322908702424,0.22667405903681226,1,2.1621341186283528e-10,0.003030689767825169,0.036096011993460485,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,7,54,,,,0.2298031147150862,1,3.7024312991655665e-10,0.003532484478543272,0.03221261446995456,-79.69400133627215,0.030081873456541664,52.482881825053546,0.05027029266895117,0.0021154007665932792,-132.1768831613257
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,14,49,-51.205574131069,0.06728972528170905,27.985255965333785,0.206386646455735,1,0.0013853965256359923,0.10299600706614415,0.14227225859034828,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,14,49,,,,0.21170508809209965,1,0.0012640132376138579,0.11875621974691296,0.19468391720990758,-71.25173914404357,0.21332958394769186,44.272929129367675,0.09122040559088955,0.07730360387539602,-115.52466827341124
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,21,43,-28.180816432336982,0.5866947278222345,51.838037348274604,0.16811698360628757,0,2.4041631419532156e-07,0.11182432616711374,0.4698008475734209,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,pchip,21,43,,,,0.17400310713742295,0,1.9747218523697324e-07,0.10158117467608016,0.49369996649975545,-54.78547289081007,0.5032404243312041,18.97903820583504,0.6598892614312032,0.5171873587355132,-73.76451109664511
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,0,59,9.203850925755823e-05,0.817357145837581,0.00039852913846989316,0.8340990110663906,0,0.0011944543390234967,3.501481160468306e-06,4.926784659750926e-35,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,0,59,,,,0.8343300438867091,0,0.0011042479017627383,4.359634821248906e-06,3.725007154725953e-35,0.00041502708480329557,0.7493158710917872,0.0002512757343835387,0.8222930279330651,0.8322974928295778,0.00016375135041975686
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,1,59,0.0011544771486064788,0.3785843276169478,0.0013111493845981768,0.6882122098707499,0,0.0015218097151736578,0.0394360590282028,7.174789452911118e-17,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,1,59,,,,0.6910387739807982,0,0.0019980267274086615,0.09601406362530021,2.285229946740041e-16,0.003367209557560654,0.3574151176347664,0.0011975024905420356,0.7038294323222567,0.4194017865644938,0.002169707067018618
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,3,59,0.005416023001910048,0.11658362179302734,0.0034512875375508983,0.465368045328728,0,2.4873045032054407e-05,0.0011250784906532219,0.01925976311123213,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,3,59,,,,0.4790963654454724,0,0.000261551433105078,0.0014712261728123883,0.05287368377348259,0.015039319451441845,0.11796793508137957,0.0048128674049027365,0.566762807016082,0.18704427334071183,0.010226452046539108
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,7,59,0.011541246670411644,0.08838140251553364,0.006773038791296057,0.2608193544521943,1,8.262957943706089e-07,8.149787276493862e-06,0.41951527302743974,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,7,59,,,,0.28275161229306645,1,1.614763337321575e-05,1.2099702500380274e-05,0.669113673252868,0.0358089088601004,0.09218382606621724,0.014253579278234865,0.47037382994558785,0.16508495641978044,0.021555329581865536
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,14,59,0.027965615491816802,0.09700219144845564,0.016851182084534143,0.3257833192405337,1,4.430201513082337e-18,0.004044115085388728,0.3895911408734982,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,14,59,,,,0.35123132556941483,1,2.473481701887073e-17,0.0239957172679065,0.29261352872236907,0.06897228569203417,0.08651036381078624,0.015621604087893984,0.6062992955160834,0.14707072473760263,0.05335068160414019
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,21,57,0.019660190576537125,0.1761319634010875,0.014533379588282295,0.2779361262884895,0,1.2727862049843285e-24,0.23609527420366447,0.11324825824316472,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,pchip,21,57,,,,0.2824351695581606,0,3.340061104691384e-24,0.21862680579136165,0.10542600195060899,0.039268841727494695,0.32866621129371265,0.0007181413598282942,0.9841900358906596,0.14697823715529412,0.038550700367666405
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,0,1476,0.5716549454941503,6.610526581581815e-26,0.054312862252519356,0.9281558683963668,1,9.718544959070421e-127,9.53576612789697e-104,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,0,1476,,,,0.9287536634969934,1,5.681922789746521e-125,6.88226603032195e-103,0.0,0.5892607995527148,8.632250770070168e-25,-0.54389293022445,2.4662775339697174e-31,1.3056377384103701e-29,1.1331537297771648
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,1,1475,1.3854807369295705,1.3921752815403915e-18,0.15747593879204722,0.854270512185397,1,7.476424119691176e-167,5.566265882583198e-119,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,1,1475,,,,0.8555449312681465,1,4.334696959356581e-166,2.779500655498146e-113,0.0,1.4355898395383262,1.5607925884536893e-17,-1.3063581377380298,9.590113628974082e-23,2.6441937733041763e-21,2.741947977276356
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,3,1473,2.8946909132460528,1.9180753024978292e-08,0.5151399024195453,0.6486096494530468,1,3.601798756488236e-242,2.2398198021623026e-202,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,3,1473,,,,0.6506520175536566,1,1.1650008466769283e-244,4.2486107406549767e-197,0.0,3.0128123795466024,3.121066925718965e-08,-2.7081376802635098,7.367082047429505e-10,1.9285260683144804e-09,5.720950059810113
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,7,1469,3.8836797300395207,4.1916066187621886e-07,0.7675190278171324,0.32016249199912294,1,0.0,2.2194938864443512e-268,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,7,1469,,,,0.3205340399346215,1,0.0,1.6560311763329678e-267,0.0,3.968522342660737,7.165969870845224e-08,-3.7498987901146292,6.554069986444491e-06,3.5599624563410765e-07,7.718421132775366
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,14,1462,3.8597895545801912,4.9341454035199e-07,0.7675283388041048,0.12529837380988373,1,0.0,8.96469208942762e-293,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,14,1462,,,,0.12952816394055056,1,0.0,6.2156217732345775e-292,0.0,4.274055624118531,6.259719493979857e-11,-3.2055575038910478,0.0012012211507034935,3.409124865223244e-07,7.479613128009579
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,21,1455,3.749128699862033,1.6315434974606528e-06,0.7819791709843238,0.08672850800405962,1,0.0,1.601038749394449e-295,8.678006913454734e-217,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,pchip,21,1455,,,,0.09691444707644559,1,0.0,1.229516813679671e-293,1.746405353576338e-207,4.507934515768029,1.2137162447562942e-10,-2.5288991363647644,0.028164124263124063,2.889242038281702e-06,7.036833652132794
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,pchip,0,59,1.9296529360832917,0.8175258450880685,8.363310834019611,0.06999728928835103,0,0.05956346482792172,0.7384286739641204,4.409871041637118e-08,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,pchip,0,59,,,,0.08411602783727201,0,0.03727919908776093,0.745253256019145,4.0706997749234486e-07,21.67179001698255,0.2792233308054931,4.570680992213653,0.63539866652331,0.46265657562193485,17.101109024768895
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,pchip,1,56,-22.33405686540673,0.05250514607513179,11.518523499550204,0.040299331719932496,1,1.82250471972928e-06,0.08623259262679865,1.2315491675610875e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,pchip,1,56,,,,0.04591768252960349,1,7.91963175895937e-07,0.08296902308442897,2.608405047297577e-06,-4.278093558648036,0.8675917294129548,28.407958814858734,0.04120474579130643,0.26715146344370644,-32.68605237350677
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,pchip,3,55,-66.7994034329933,0.01523789846834685,27.52713191818309,0.1089453259761618,1,1.6927442017168417e-16,0.005733480109702804,0.41537366970485856,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,pchip,3,55,,,,0.10953064565803905,1,2.145139229352311e-16,0.006553476904594373,0.4045219575229131,-74.80646322402582,0.07022679466577283,64.1192740121418,0.04071132448271456,0.011299167995105573,-138.9257372361676
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,pchip,7,54,-59.16464093195618,0.009660114228193734,22.86322908702424,0.22667405903681226,1,2.1621341186283528e-10,0.003030689767825169,0.036096011993460485,,,,,,
