"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Ukraine","2001","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","358560","267408","Weight in kilograms","267408"
"Ukraine","2001","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","117360","144032","Weight in kilograms","144032"
"Ukraine","2001","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Export","66250","79900","Weight in kilograms","79900"
"Ukraine","2001","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","6260","1970","Weight in kilograms","1970"
"Ukraine","2001","Dairy produce; derived from milk, butter","Import","30000","24000","Weight in kilograms","24000"
"Ukraine","2001","Dairy produce; derived from milk, butter","Export","24825250","20642817","Weight in kilograms","20642817"
"Ukraine","2001","Dairy produce; dairy spreads","Export","2552210","2000000","Weight in kilograms","2000000"
"Ukraine","2001","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Import","165300","62000","Weight in kilograms","62000"
"Ukraine","2001","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","1678090","1379961","Weight in kilograms","1379961"
"Ukraine","2001","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","1830660","1415774","Weight in kilograms","1415774"
"Ukraine","2001","Dairy produce; cheese of all kinds, grated or powdered","Import","14550","1817","Weight in kilograms","1817"
"Ukraine","2001","Dairy produce; cheese of all kinds, grated or powdered","Export","328520","142000","Weight in kilograms","142000"
"Ukraine","2001","Dairy produce; cheese, processed (not grated or powdered)","Import","1020790","356473","Weight in kilograms","356473"
"Ukraine","2001","Dairy produce; cheese, processed (not grated or powdered)","Export","2715820","2076702","Weight in kilograms","2076702"
"Ukraine","2001","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","13150","2301","Weight in kilograms","2301"
"Ukraine","2001","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Export","270","100","Weight in kilograms","100"
"Ukraine","2001","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","251580","66967","Weight in kilograms","66967"
"Ukraine","2001","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","51765550","27091684","Weight in kilograms","27091684"
"Ukraine","2001","Birds' eggs, in shell, fresh/preserved/cooked","Import","3534430","1488298","Weight in kilograms","1488298"
"Ukraine","2001","Birds' eggs, in shell, fresh/preserved/cooked","Export","82520","30406","Weight in kilograms","30406"
"Ukraine","2001","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","258930","68217","Weight in kilograms","68217"
"Ukraine","2001","Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter","Import","110","31","Weight in kilograms","31"
"Ukraine","2001","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Import","568650","271604","Weight in kilograms","271604"
"Ukraine","2001","Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter","Import","80","20","Weight in kilograms","20"
"Ukraine","2001","Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter","Export","70","72","Weight in kilograms","72"
"Ukraine","2001","Honey; natural","Import","77870","57836","Weight in kilograms","57836"
"Ukraine","2001","Honey; natural","Export","1414370","1411881","Weight in kilograms","1411881"
"Ukraine","2001","Animal products; edible, n.e.c. in this or other chapters","Import","17260","44","Weight in kilograms","44"
"Ukraine","2001","Animal products; edible, n.e.c. in this or other chapters","Export","3520","265","Weight in kilograms","265"
"Ukraine","2000","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","14440","50176","Weight in kilograms","50176"
"Ukraine","2000","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","23040","20988","Weight in kilograms","20988"
"Ukraine","2000","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","175570","381792","Weight in kilograms","381792"
"Ukraine","2000","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","481300","350352","Weight in kilograms","350352"
"Ukraine","2000","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Import","151900","168796","Weight in kilograms","168796"
"Ukraine","2000","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Export","390","324","Weight in kilograms","324"
"Ukraine","2000","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","247230","306474","Weight in kilograms","306474"
"Ukraine","2000","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","64898570","49488448","Weight in kilograms","49488448"
"Ukraine","2000","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","182770","129156","Weight in kilograms","129156"
"Ukraine","2000","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","4607510","3157298","Weight in kilograms","3157298"
"Ukraine","2000","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","334060","96832","Weight in kilograms","96832"
"Ukraine","2000","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","116180","92339","Weight in kilograms","92339"
"Ukraine","2000","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","150","87","Weight in kilograms","87"
"Ukraine","2000","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","430","276","Weight in kilograms","276"
"Ukraine","2000","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","201460","345046","Weight in kilograms","345046"
"Ukraine","2000","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","4960460","4596144","Weight in kilograms","4596144"
"Ukraine","2000","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","4461210","4540437","Weight in kilograms","4540437"
"Ukraine","2000","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","6280","13120","Weight in kilograms","13120"
"Ukraine","2000","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","209640","233512","Weight in kilograms","233512"
"Ukraine","2000","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","25860","29416","Weight in kilograms","29416"
"Ukraine","2000","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","65160","129475","Weight in kilograms","129475"
"Ukraine","2000","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","61060","11000","Weight in kilograms","11000"
"Ukraine","2000","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","116880","37224","Weight in kilograms","37224"
"Ukraine","2000","Butter and other fats and oils derived from milk","Import","1504710","847910","Weight in kilograms","847910"
"Ukraine","2000","Butter and other fats and oils derived from milk","Export","43374080","31303860","Weight in kilograms","31303860"
"Ukraine","2000","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","652900","736571","Weight in kilograms","736571"
"Ukraine","2000","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","2345110","1854869","Weight in kilograms","1854869"
"Ukraine","2000","Dairy produce; cheese of all kinds, grated or powdered","Import","2460","281","Weight in kilograms","281"
"Ukraine","2000","Dairy produce; cheese of all kinds, grated or powdered","Export","20","5","Weight in kilograms","5"
"Ukraine","2000","Dairy produce; cheese, processed (not grated or powdered)","Import","810550","297724","Weight in kilograms","297724"
"Ukraine","2000","Dairy produce; cheese, processed (not grated or powdered)","Export","2084220","1808571","Weight in kilograms","1808571"
"Ukraine","2000","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","120","80","Weight in kilograms","80"
"Ukraine","2000","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","261230","127845","Weight in kilograms","127845"
"Ukraine","2000","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","14218500","8804319","Weight in kilograms","8804319"
"Ukraine","2000","Birds' eggs, in shell, fresh/preserved/cooked","Import","1846850","899065","Weight in kilograms","899065"
"Ukraine","2000","Birds' eggs, in shell, fresh/preserved/cooked","Export","247790","374823","Weight in kilograms","374823"
"Ukraine","2000","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","1360","603","Weight in kilograms","603"
"Ukraine","2000","Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter","Import","640","204","Weight in kilograms","204"
"Ukraine","2000","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Import","270450","222046","Weight in kilograms","222046"
"Ukraine","2000","Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter","Import","40790","18000","Weight in kilograms","18000"
"Ukraine","2000","Honey; natural","Import","127980","98648","Weight in kilograms","98648"
"Ukraine","2000","Honey; natural","Export","157090","155262","Weight in kilograms","155262"
"Ukraine","2000","Animal products; edible, n.e.c. in this or other chapters","Import","18220","59","Weight in kilograms","59"
"Ukraine","1999","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","20","48","Volume in litres","47"
"Ukraine","1999","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","52477","72513","Volume in litres","70410"
"Ukraine","1999","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","45624","78948","Volume in litres","78159"
"Ukraine","1999","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","193823","262048","Volume in litres","259428"
"Ukraine","1999","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Export","228","175","Volume in litres","177"
"Ukraine","1999","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Import","173868","112399","Volume in litres","113523"
"Ukraine","1999","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","26103750","24524616","Weight in kilograms","24524616"
"Ukraine","1999","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","404907","751260","Weight in kilograms","751260"
"Ukraine","1999","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","3038497","2227710","Weight in kilograms","2227710"
"Ukraine","1999","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","87719","162882","Weight in kilograms","162882"
"Ukraine","1999","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","93949","85511","Weight in kilograms","85511"
"Ukraine","1999","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","180010","39510","Weight in kilograms","39510"
"Ukraine","1999","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","859","359","Volume in litres","363"
"Ukraine","1999","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","10643523","7256039","Volume in litres","7480976"
"Ukraine","1999","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","153326","261291","Volume in litres","269391"
"Ukraine","1999","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","128","25","Volume in litres","26"
"Ukraine","1999","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","2434246","2607482","Volume in litres","2688314"
"Ukraine","1999","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","68496","78076","Volume in litres","76514"
"Ukraine","1999","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","764755","1091664","Volume in litres","1069831"
"Ukraine","1999","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","435760","134328","Volume in litres","134328"
"Ukraine","1999","Butter and other fats and oils derived from milk","Export","13906043","8496914","Weight in kilograms","8496914"
"Ukraine","1999","Butter and other fats and oils derived from milk","Import","7450814","2875507","Weight in kilograms","2875507"
"Ukraine","1999","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","1558737","1379088","Weight in kilograms","1379088"
"Ukraine","1999","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","337667","272224","Weight in kilograms","272224"
"Ukraine","1999","Dairy produce; cheese of all kinds, grated or powdered","Export","39","10","Weight in kilograms","10"
"Ukraine","1999","Dairy produce; cheese of all kinds, grated or powdered","Import","12507","1716","Weight in kilograms","1716"
"Ukraine","1999","Dairy produce; cheese, processed (not grated or powdered)","Export","1242350","960500","Weight in kilograms","960500"
"Ukraine","1999","Dairy produce; cheese, processed (not grated or powdered)","Import","771483","298180","Weight in kilograms","298180"
"Ukraine","1999","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","10677","4243","Weight in kilograms","4243"
"Ukraine","1999","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","4751432","3177787","Weight in kilograms","3177787"
"Ukraine","1999","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","628213","200880","Weight in kilograms","200880"
"Ukraine","1999","Birds' eggs, in shell, fresh/preserved/cooked","Export","140955","366850","Number of items","6324861"
"Ukraine","1999","Birds' eggs, in shell, fresh/preserved/cooked","Import","1657254","1233838","Number of items","21272600"
"Ukraine","1999","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Export","6600","4187","Number of items","17158"
"Ukraine","1999","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","158838","197238","Number of items","808281"
"Ukraine","1999","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Import","514130","280448","Number of items","1149276"
"Ukraine","1999","Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter","Import","1168","893","Number of items","12233"
"Ukraine","1999","Honey; natural","Export","519384","485386","Weight in kilograms","485386"
"Ukraine","1999","Honey; natural","Import","108959","40686","Weight in kilograms","40686"
"Ukraine","1999","Animal products; edible, n.e.c. in this or other chapters","Import","7320","7","Weight in kilograms","7"
"Ukraine","1998","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","168","140","Volume in litres","136"
"Ukraine","1998","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","67916","56294","Volume in litres","54661"
"Ukraine","1998","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","215296","1142875","Volume in litres","1131446"
"Ukraine","1998","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","304326","324823","Volume in litres","321575"
"Ukraine","1998","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Export","565","383","Volume in litres","387"
"Ukraine","1998","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Import","49818","47916","Volume in litres","48395"
"Ukraine","1998","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","25350812","21446084","Weight in kilograms","21446084"
"Ukraine","1998","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","149704","51813","Weight in kilograms","51813"
"Ukraine","1998","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","3510526","1965346","Weight in kilograms","1965346"
"Ukraine","1998","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","93667","94842","Weight in kilograms","94842"
"Ukraine","1998","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","360667","195431","Weight in kilograms","195431"
"Ukraine","1998","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","48964","26979","Weight in kilograms","26979"
"Ukraine","1998","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","684810","297000","Volume in litres","299970"
"Ukraine","1998","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","40169","35496","Volume in litres","35851"
"Ukraine","1998","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","8377795","7513329","Volume in litres","7746242"
"Ukraine","1998","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","326102","339838","Volume in litres","350373"
"Ukraine","1998","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","485","156","Volume in litres","161"
"Ukraine","1998","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","845805","1152334","Volume in litres","1188056"
"Ukraine","1998","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","271437","196873","Volume in litres","192936"
"Ukraine","1998","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","1134895","1949061","Volume in litres","1910080"
"Ukraine","1998","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Export","12929","16000","Volume in litres","16000"
"Ukraine","1998","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","22140","36906","Volume in litres","36906"
"Ukraine","1998","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","10000","5000","Volume in litres","5000"
"Ukraine","1998","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","428688","1337967","Volume in litres","1337967"
"Ukraine","1998","Butter and other fats and oils derived from milk","Export","19675908","10493523","Weight in kilograms","10493523"
"Ukraine","1998","Butter and other fats and oils derived from milk","Import","1242144","337410","Weight in kilograms","337410"
"Ukraine","1998","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","1360282","1112442","Weight in kilograms","1112442"
"Ukraine","1998","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","415994","301199","Weight in kilograms","301199"
"Ukraine","1998","Dairy produce; cheese of all kinds, grated or powdered","Export","128","8","Weight in kilograms","8"
"Ukraine","1998","Dairy produce; cheese of all kinds, grated or powdered","Import","9177","13606","Weight in kilograms","13606"
"Ukraine","1998","Dairy produce; cheese, processed (not grated or powdered)","Export","1468368","952314","Weight in kilograms","952314"
"Ukraine","1998","Dairy produce; cheese, processed (not grated or powdered)","Import","2051575","2383059","Weight in kilograms","2383059"
"Ukraine","1998","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","3844012","1893156","Weight in kilograms","1893156"
"Ukraine","1998","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","594801","162972","Weight in kilograms","162972"
"Ukraine","1998","Birds' eggs, in shell, fresh/preserved/cooked","Export","79568","209622","Number of items","3614093"
"Ukraine","1998","Birds' eggs, in shell, fresh/preserved/cooked","Import","3892584","2246860","Number of items","38738112"
"Ukraine","1998","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","192319","85893","Number of items","351990"
"Ukraine","1998","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Export","168300","40000","Number of items","163920"
"Ukraine","1998","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Import","920025","355979","Number of items","1458802"
"Ukraine","1998","Honey; natural","Export","518195","382889","Weight in kilograms","382889"
"Ukraine","1998","Honey; natural","Import","67660","26937","Weight in kilograms","26937"
"Ukraine","1998","Animal products; edible, n.e.c. in this or other chapters","Export","10","1","Weight in kilograms","1"
"Ukraine","1998","Animal products; edible, n.e.c. in this or other chapters","Import","57018","80839","Weight in kilograms","80839"
"Ukraine","1997","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","276749","220304","Volume in litres","213915"
"Ukraine","1997","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","95060","175553","Volume in litres","170462"
"Ukraine","1997","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","731246","3056780","Volume in litres","3026212"
"Ukraine","1997","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","628804","2217606","Volume in litres","2195430"
"Ukraine","1997","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Export","14540","6500","Volume in litres","6565"
"Ukraine","1997","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Import","124147","239510","Volume in litres","241905"
"Ukraine","1997","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","33218216","23504280","Weight in kilograms","23504280"
"Ukraine","1997","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","50395","31473","Weight in kilograms","31473"
"Ukraine","1997","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","5025235","2603049","Weight in kilograms","2603049"
"Ukraine","1997","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","66086","30881","Weight in kilograms","30881"
"Ukraine","1997","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","626968","358054","Weight in kilograms","358054"
"Ukraine","1997","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","124748","40842","Weight in kilograms","40842"
"Ukraine","1997","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","968999","370449","Volume in litres","374153"
"Ukraine","1997","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","13318","21000","Volume in litres","21210"
"Ukraine","1997","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","17951220","13789728","Volume in litres","14217210"
"Ukraine","1997","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","20149","19983","Volume in litres","20602"
"Ukraine","1997","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","51449","20570","Volume in litres","21208"
"Ukraine","1997","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","1793554","3734896","Volume in litres","3850678"
"Ukraine","1997","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","375967","248146","Volume in litres","243183"
"Ukraine","1997","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","1016036","1556753","Volume in litres","1525618"
"Ukraine","1997","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","41369","90912","Volume in litres","90912"
"Ukraine","1997","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","75039","60000","Volume in litres","60000"
"Ukraine","1997","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","396419","820250","Volume in litres","820250"
"Ukraine","1997","Butter and other fats and oils derived from milk","Export","11946063","4826515","Weight in kilograms","4826515"
"Ukraine","1997","Butter and other fats and oils derived from milk","Import","3967105","2814171","Weight in kilograms","2814171"
"Ukraine","1997","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","1517472","1265330","Weight in kilograms","1265330"
"Ukraine","1997","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","453976","234072","Weight in kilograms","234072"
"Ukraine","1997","Dairy produce; cheese of all kinds, grated or powdered","Export","26289","13062","Weight in kilograms","13062"
"Ukraine","1997","Dairy produce; cheese of all kinds, grated or powdered","Import","23189","22905","Weight in kilograms","22905"
"Ukraine","1997","Dairy produce; cheese, processed (not grated or powdered)","Export","1887848","1006066","Weight in kilograms","1006066"
"Ukraine","1997","Dairy produce; cheese, processed (not grated or powdered)","Import","1968716","853142","Weight in kilograms","853142"
"Ukraine","1997","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","22030","10495","Weight in kilograms","10495"
