date,period,territory,source,stage,product,Тип товарів і послуг,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2020-02-01,2020-M02,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,106.76,106.76,Кілограм,UAH/kg,ok
2020-03-01,2020-M03,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,102.16,102.16,Кілограм,UAH/kg,ok
2020-04-01,2020-M04,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,102.16,102.16,Кілограм,UAH/kg,ok
2020-05-01,2020-M05,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,103.02,103.02,Кілограм,UAH/kg,ok
2020-06-01,2020-M06,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,105.85,105.85,Кілограм,UAH/kg,ok
2020-07-01,2020-M07,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,107.25,107.25,Кілограм,UAH/kg,ok
2020-08-01,2020-M08,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,106.65,106.65,Кілограм,UAH/kg,ok
2020-09-01,2020-M09,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,107.01,107.01,Кілограм,UAH/kg,ok
2020-10-01,2020-M10,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,108.16,108.16,Кілограм,UAH/kg,ok
2020-11-01,2020-M11,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,110.75,110.75,Кілограм,UAH/kg,ok
2020-12-01,2020-M12,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,112.32,112.32,Кілограм,UAH/kg,ok
2021-01-01,2021-M01,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,119.65,119.65,Кілограм,UAH/kg,ok
2021-02-01,2021-M02,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,119.15,119.15,Кілограм,UAH/kg,ok
2021-03-01,2021-M03,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,118.96,118.96,Кілограм,UAH/kg,ok
2021-04-01,2021-M04,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,121.27,121.27,Кілограм,UAH/kg,ok
2021-05-01,2021-M05,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,119.31,119.31,Кілограм,UAH/kg,ok
2021-06-01,2021-M06,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,126.43,126.43,Кілограм,UAH/kg,ok
2021-07-01,2021-M07,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,129.39,129.39,Кілограм,UAH/kg,ok
2021-08-01,2021-M08,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,128.4,128.4,Кілограм,UAH/kg,ok
2021-09-01,2021-M09,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,130.43,130.43,Кілограм,UAH/kg,ok
2021-10-01,2021-M10,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,136.09,136.09,Кілограм,UAH/kg,ok
2021-11-01,2021-M11,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,132.55,132.55,Кілограм,UAH/kg,ok
2021-12-01,2021-M12,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,133.52,133.52,Кілограм,UAH/kg,ok
2022-01-01,2022-M01,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,131.32,131.32,Кілограм,UAH/kg,ok
2022-02-01,2022-M02,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,133.43,133.43,Кілограм,UAH/kg,ok
2022-03-01,2022-M03,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,140.34,140.34,Кілограм,UAH/kg,ok
2022-04-01,2022-M04,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,155.11,155.11,Кілограм,UAH/kg,ok
2022-05-01,2022-M05,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,153.31,153.31,Кілограм,UAH/kg,ok
2022-06-01,2022-M06,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,156.3,156.3,Кілограм,UAH/kg,ok
2022-07-01,2022-M07,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,157.17,157.17,Кілограм,UAH/kg,ok
2022-08-01,2022-M08,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,159.02,159.02,Кілограм,UAH/kg,ok
2022-09-01,2022-M09,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,156.11,156.11,Кілограм,UAH/kg,ok
2022-10-01,2022-M10,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,158.07,158.07,Кілограм,UAH/kg,ok
2022-11-01,2022-M11,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,164.74,164.74,Кілограм,UAH/kg,ok
2022-12-01,2022-M12,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,163.42,163.42,Кілограм,UAH/kg,ok
2023-01-01,2023-M01,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,166.65,166.65,Кілограм,UAH/kg,ok
2023-02-01,2023-M02,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,170.27,170.27,Кілограм,UAH/kg,ok
2023-03-01,2023-M03,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,174.7,174.7,Кілограм,UAH/kg,ok
2023-04-01,2023-M04,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,165.06,165.06,Кілограм,UAH/kg,ok
2023-05-01,2023-M05,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,167.91,167.91,Кілограм,UAH/kg,ok
2023-06-01,2023-M06,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,162.29,162.29,Кілограм,UAH/kg,ok
2023-07-01,2023-M07,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,167.91,167.91,Кілограм,UAH/kg,ok
2023-08-01,2023-M08,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,167.93,167.93,Кілограм,UAH/kg,ok
2023-09-01,2023-M09,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,170.88,170.88,Кілограм,UAH/kg,ok
2023-10-01,2023-M10,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,166.1,166.1,Кілограм,UAH/kg,ok
2023-11-01,2023-M11,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,181.97,181.97,Кілограм,UAH/kg,ok
2023-12-01,2023-M12,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,183.93,183.93,Кілограм,UAH/kg,ok
2024-01-01,2024-M01,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,189.04,189.04,Кілограм,UAH/kg,ok
2024-02-01,2024-M02,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,187.02,187.02,Кілограм,UAH/kg,ok
2024-03-01,2024-M03,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,188.75,188.75,Кілограм,UAH/kg,ok
2024-04-01,2024-M04,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,188.18,188.18,Кілограм,UAH/kg,ok
2024-05-01,2024-M05,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,192.03,192.03,Кілограм,UAH/kg,ok
2024-06-01,2024-M06,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,182.78,182.78,Кілограм,UAH/kg,ok
2024-07-01,2024-M07,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,178.71,178.71,Кілограм,UAH/kg,ok
2024-08-01,2024-M08,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,183.92,183.92,Кілограм,UAH/kg,ok
2024-09-01,2024-M09,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,189.19,189.19,Кілограм,UAH/kg,ok
2024-10-01,2024-M10,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,190.15,190.15,Кілограм,UAH/kg,ok
2024-11-01,2024-M11,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,197.34,197.34,Кілограм,UAH/kg,ok
2024-12-01,2024-M12,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,207.03,207.03,Кілограм,UAH/kg,ok
2025-01-01,2025-M01,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,210.58,210.58,Кілограм,UAH/kg,ok
2025-02-01,2025-M02,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,212.53,212.53,Кілограм,UAH/kg,ok
2025-03-01,2025-M03,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,211.66,211.66,Кілограм,UAH/kg,ok
2025-04-01,2025-M04,Івано-Франківська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,213.04,213.04,Кілограм,UAH/kg,ok
