date,product,territory,price_median_uah_kg,n_lots
2023-01-01,butter,Івано-Франківська,209.0,6
2023-01-01,butter,Вінницька,230.0,1
2023-01-01,butter,Дніпропетровська,144.0,2
2023-01-01,butter,Житомирська,240.0,1
2023-01-01,butter,Закарпатська,219.0,2
2023-01-01,butter,Київська,194.0,3
2023-01-01,butter,Львівська,235.0,1
2023-01-01,butter,Полтавська,267.5,4
2023-01-01,butter,Рівненська,216.0,6
2023-01-01,butter,Тернопільська,230.0,9
2023-01-01,butter,Хмельницька,227.5,10
2023-01-01,butter,Черкаська,260.0,1
2023-01-01,butter,Чернівецька,170.0,1
2023-01-01,butter,Чернігівська,188.0,1
2023-01-01,cottage_cheese,Івано-Франківська,110.0,3
2023-01-01,cottage_cheese,Вінницька,97.0,1
2023-01-01,cottage_cheese,Дніпропетровська,71.0,2
2023-01-01,cottage_cheese,Житомирська,85.0,1
2023-01-01,cottage_cheese,Закарпатська,119.0,1
2023-01-01,cottage_cheese,Полтавська,120.0,3
2023-01-01,cottage_cheese,Рівненська,82.0,1
2023-01-01,cottage_cheese,Тернопільська,155.0,1
2023-01-01,cottage_cheese,Хмельницька,87.0,1
2023-01-01,cottage_cheese,Чернівецька,68.0,3
2023-01-01,drinking_milk,Івано-Франківська,26.666666666666664,5
2023-01-01,drinking_milk,Вінницька,29.0,3
2023-01-01,drinking_milk,Житомирська,29.0,1
2023-01-01,drinking_milk,Закарпатська,27.0,4
2023-01-01,drinking_milk,Київська,27.0,3
2023-01-01,drinking_milk,Львівська,26.5,2
2023-01-01,drinking_milk,Миколаївська,40.0,1
2023-01-01,drinking_milk,Одеська,34.44444444444444,1
2023-01-01,drinking_milk,Полтавська,28.5,2
2023-01-01,drinking_milk,Рівненська,27.0,7
2023-01-01,drinking_milk,Тернопільська,24.0,8
2023-01-01,drinking_milk,Хмельницька,27.5,6
2023-01-01,drinking_milk,Черкаська,34.0,1
2023-01-01,drinking_milk,Чернівецька,23.5,4
2023-01-01,hard_cheese,Івано-Франківська,210.0,2
2023-01-01,hard_cheese,Дніпропетровська,188.0,1
2023-01-01,hard_cheese,Київська,230.0,1
2023-01-01,hard_cheese,Полтавська,239.0,3
2023-01-01,hard_cheese,Рівненська,186.0,1
2023-01-01,hard_cheese,Сумська,248.0,1
2023-01-01,hard_cheese,Хмельницька,215.0,1
2023-01-01,hard_cheese,Чернівецька,179.0,1
2023-01-01,kefir,Івано-Франківська,37.5,1
2023-01-01,kefir,Закарпатська,35.55555555555556,1
2023-01-01,kefir,Миколаївська,45.55555555555556,1
2023-01-01,kefir,Рівненська,31.11111111111111,1
2023-01-01,kefir,Хмельницька,37.5,1
2023-02-01,butter,Вінницька,240.0,1
2023-02-01,butter,Дніпропетровська,290.0,1
2023-02-01,butter,Житомирська,310.0,1
2023-02-01,butter,Київська,240.0,1
2023-02-01,butter,Кіровоградська,173.0,1
2023-02-01,butter,Миколаївська,135.0,1
2023-02-01,butter,Одеська,260.0,1
2023-02-01,butter,Полтавська,280.0,1
2023-02-01,butter,Рівненська,211.0,1
2023-02-01,butter,Тернопільська,205.0,1
2023-02-01,butter,Харківська,180.0,1
2023-02-01,butter,Чернівецька,193.0,2
2023-02-01,condensed_milk,Одеська,94.44444444444444,1
2023-02-01,condensed_milk,Полтавська,121.62162162162163,1
2023-02-01,cottage_cheese,Івано-Франківська,92.0,1
2023-02-01,cottage_cheese,Одеська,145.0,1
2023-02-01,cottage_cheese,Полтавська,115.0,1
2023-02-01,cottage_cheese,Сумська,129.0,2
2023-02-01,cottage_cheese,Черкаська,106.5,2
2023-02-01,cottage_cheese,Чернівецька,70.0,1
2023-02-01,cream,Київська,180.0,1
2023-02-01,drinking_milk,Дніпропетровська,26.0,1
2023-02-01,drinking_milk,Житомирська,35.0,1
2023-02-01,drinking_milk,Київська,26.0,1
2023-02-01,drinking_milk,Кіровоградська,29.0,1
2023-02-01,drinking_milk,Полтавська,29.666666666666668,2
2023-02-01,drinking_milk,Рівненська,25.0,1
2023-02-01,drinking_milk,Черкаська,27.0,1
2023-02-01,hard_cheese,Закарпатська,220.0,1
2023-02-01,hard_cheese,Миколаївська,192.0,1
2023-02-01,hard_cheese,Полтавська,234.0,1
2023-02-01,hard_cheese,Рівненська,190.0,1
2023-02-01,hard_cheese,Сумська,247.0,1
2023-02-01,hard_cheese,Харківська,178.0,1
2023-02-01,hard_cheese,Чернігівська,180.0,1
2023-02-01,kefir,Чернівецька,42.5,1
2023-03-01,butter,Івано-Франківська,265.0,1
2023-03-01,butter,Волинська,196.0,1
2023-03-01,butter,Вінницька,179.0,2
2023-03-01,butter,Житомирська,186.0,1
2023-03-01,butter,Київська,240.0,3
2023-03-01,butter,Полтавська,187.0,1
2023-03-01,butter,Сумська,202.0,1
2023-03-01,butter,Херсонська,275.0,1
2023-03-01,butter,Хмельницька,188.0,1
2023-03-01,butter,Черкаська,280.0,1
2023-03-01,butter,Чернівецька,195.0,1
2023-03-01,cottage_cheese,Івано-Франківська,106.0,1
2023-03-01,cottage_cheese,Сумська,150.0,1
2023-03-01,cottage_cheese,Черкаська,115.0,1
2023-03-01,cottage_cheese,Чернівецька,75.0,1
2023-03-01,drinking_milk,Івано-Франківська,32.0,3
2023-03-01,drinking_milk,Волинська,31.11111111111111,1
2023-03-01,drinking_milk,Дніпропетровська,30.0,1
2023-03-01,drinking_milk,Київська,25.5,4
2023-03-01,drinking_milk,Львівська,32.0,1
2023-03-01,drinking_milk,Одеська,34.44444444444444,1
2023-03-01,drinking_milk,Полтавська,31.0,1
2023-03-01,drinking_milk,Сумська,29.0,1
2023-03-01,drinking_milk,Херсонська,42.0,1
2023-03-01,drinking_milk,Чернівецька,28.0,1
2023-03-01,drinking_milk,Чернігівська,29.5,2
2023-03-01,hard_cheese,Івано-Франківська,234.0,1
2023-03-01,hard_cheese,Вінницька,195.0,1
2023-03-01,hard_cheese,Київська,233.5,2
2023-03-01,hard_cheese,Одеська,260.0,1
2023-03-01,hard_cheese,Чернівецька,180.0,1
2023-03-01,kefir,Київська,33.333333333333336,1
2023-03-01,other_dairy,Дніпропетровська,177.77777777777777,1
2023-04-01,butter,Волинська,205.0,1
2023-04-01,butter,Дніпропетровська,255.0,1
2023-04-01,butter,Київська,225.0,1
2023-04-01,butter,Кіровоградська,188.0,1
2023-04-01,butter,Львівська,295.0,1
2023-04-01,butter,Одеська,260.0,1
2023-04-01,butter,Рівненська,186.0,1
2023-04-01,butter,Харківська,219.0,2
2023-04-01,butter,Хмельницька,225.0,1
2023-04-01,butter,Чернівецька,175.0,3
2023-04-01,condensed_milk,Хмельницька,135.13513513513513,1
2023-04-01,condensed_milk,Чернівецька,119.0,1
2023-04-01,cottage_cheese,Житомирська,88.0,1
2023-04-01,cottage_cheese,Київська,142.5,2
2023-04-01,cottage_cheese,Одеська,140.0,1
2023-04-01,cottage_cheese,Полтавська,140.0,1
2023-04-01,cottage_cheese,Черкаська,90.0,1
2023-04-01,cottage_cheese,Чернівецька,75.0,1
2023-04-01,drinking_milk,Івано-Франківська,28.5,4
2023-04-01,drinking_milk,Волинська,26.0,1
2023-04-01,drinking_milk,Вінницька,37.0,1
2023-04-01,drinking_milk,Дніпропетровська,44.44444444444444,1
2023-04-01,drinking_milk,Київська,27.0,1
2023-04-01,drinking_milk,Львівська,32.0,1
2023-04-01,drinking_milk,Одеська,35.0,1
2023-04-01,drinking_milk,Полтавська,29.0,1
2023-04-01,drinking_milk,Рівненська,25.0,1
2023-04-01,drinking_milk,Сумська,29.0,1
2023-04-01,drinking_milk,Харківська,28.0,2
2023-04-01,drinking_milk,Черкаська,28.0,1
2023-04-01,drinking_milk,Чернівецька,25.0,1
2023-04-01,drinking_milk,Чернігівська,29.0,2
2023-04-01,hard_cheese,Волинська,198.0,1
2023-04-01,hard_cheese,Одеська,198.0,1
2023-04-01,hard_cheese,Рівненська,190.0,1
2023-04-01,hard_cheese,Хмельницька,209.0,1
2023-04-01,hard_cheese,Чернівецька,174.0,1
2023-04-01,kefir,Волинська,37.5,1
2023-04-01,skim_milk_powder,Київська,126.0,1
2023-05-01,butter,Дніпропетровська,264.0,1
2023-05-01,butter,Київська,235.0,1
2023-05-01,butter,Миколаївська,180.0,1
2023-05-01,butter,Полтавська,350.0,1
2023-05-01,butter,Херсонська,370.0,1
2023-05-01,butter,Чернівецька,167.5,2
2023-05-01,condensed_milk,Полтавська,115.0,1
2023-05-01,condensed_milk,Сумська,82.0,1
2023-05-01,condensed_milk,Чернігівська,82.0,1
2023-05-01,cottage_cheese,Івано-Франківська,110.0,1
2023-05-01,cottage_cheese,Дніпропетровська,125.0,1
2023-05-01,cottage_cheese,Одеська,88.0,1
2023-05-01,cottage_cheese,Полтавська,125.0,1
2023-05-01,drinking_milk,Івано-Франківська,26.0,1
2023-05-01,drinking_milk,Дніпропетровська,26.0,2
2023-05-01,drinking_milk,Київська,30.0,1
2023-05-01,drinking_milk,Кіровоградська,28.0,2
2023-05-01,drinking_milk,Львівська,27.0,1
2023-05-01,drinking_milk,Миколаївська,29.0,1
2023-05-01,drinking_milk,Одеська,32.0,2
2023-05-01,drinking_milk,Полтавська,37.0,1
2023-05-01,drinking_milk,Чернігівська,27.0,1
2023-05-01,hard_cheese,Вінницька,228.0,2
2023-05-01,hard_cheese,Львівська,230.0,1
2023-05-01,hard_cheese,Полтавська,260.0,1
2023-05-01,hard_cheese,Чернівецька,175.0,3
2023-06-01,butter,Волинська,216.5,2
2023-06-01,butter,Вінницька,273.0,1
2023-06-01,butter,Закарпатська,230.0,1
2023-06-01,butter,Київська,181.0,5
2023-06-01,butter,Кіровоградська,255.0,1
2023-06-01,butter,Львівська,199.0,1
2023-06-01,butter,Миколаївська,175.0,1
2023-06-01,butter,Одеська,201.5,2
2023-06-01,butter,Харківська,172.0,2
2023-06-01,butter,Хмельницька,225.0,1
2023-06-01,butter,Черкаська,295.0,1
2023-06-01,butter,Чернівецька,162.0,1
2023-06-01,condensed_milk,Миколаївська,86.0,1
2023-06-01,condensed_milk,Одеська,75.0,1
2023-06-01,condensed_milk,Сумська,82.0,1
2023-06-01,cottage_cheese,Київська,111.0,1
2023-06-01,cottage_cheese,Одеська,98.0,1
2023-06-01,cottage_cheese,Полтавська,107.0,1
2023-06-01,cottage_cheese,Чернівецька,70.0,1
2023-06-01,drinking_milk,Вінницька,37.0,1
2023-06-01,drinking_milk,Закарпатська,25.0,1
2023-06-01,drinking_milk,Київська,25.5,4
2023-06-01,drinking_milk,Миколаївська,40.0,1
2023-06-01,drinking_milk,Чернігівська,27.0,1
2023-06-01,hard_cheese,Одеська,188.5,2
2023-06-01,hard_cheese,Харківська,175.0,2
2023-06-01,hard_cheese,Хмельницька,208.0,1
2023-06-01,kefir,Закарпатська,36.0,1
2023-07-01,butter,Івано-Франківська,227.0,1
2023-07-01,butter,Закарпатська,212.0,1
2023-07-01,butter,Київська,239.0,1
2023-07-01,butter,Миколаївська,156.5,2
2023-07-01,butter,Рівненська,182.0,1
2023-07-01,butter,Харківська,189.0,2
2023-07-01,butter,Херсонська,212.0,1
2023-07-01,butter,Хмельницька,235.0,1
2023-07-01,butter,Черкаська,250.0,1
2023-07-01,butter,Чернівецька,163.0,1
2023-07-01,condensed_milk,Запорізька,97.0,1
2023-07-01,condensed_milk,Миколаївська,70.0,1
2023-07-01,condensed_milk,Хмельницька,82.0,1
2023-07-01,cottage_cheese,Івано-Франківська,110.0,1
2023-07-01,cottage_cheese,Миколаївська,72.0,1
2023-07-01,cottage_cheese,Харківська,92.0,1
2023-07-01,cottage_cheese,Черкаська,90.0,1
2023-07-01,drinking_milk,Івано-Франківська,26.0,1
2023-07-01,drinking_milk,Волинська,27.0,1
2023-07-01,drinking_milk,Закарпатська,31.0,1
2023-07-01,drinking_milk,Київська,26.0,1
2023-07-01,drinking_milk,Миколаївська,27.0,1
2023-07-01,drinking_milk,Полтавська,29.0,1
2023-07-01,drinking_milk,Рівненська,25.0,1
2023-07-01,drinking_milk,Харківська,31.0,1
2023-07-01,drinking_milk,Черкаська,28.0,1
2023-07-01,drinking_milk,Чернігівська,27.0,1
2023-07-01,hard_cheese,Дніпропетровська,132.0,1
2023-07-01,hard_cheese,Запорізька,186.0,1
2023-07-01,hard_cheese,Київська,225.0,1
2023-07-01,hard_cheese,Миколаївська,173.0,1
2023-07-01,hard_cheese,Полтавська,257.0,1
2023-07-01,hard_cheese,Рівненська,180.0,1
2023-07-01,hard_cheese,Чернівецька,159.0,1
2023-07-01,hard_cheese,Чернігівська,220.0,1
2023-08-01,butter,Дніпропетровська,150.0,1
2023-08-01,butter,Житомирська,239.0,5
2023-08-01,butter,Київська,294.0,1
2023-08-01,butter,Миколаївська,134.5,4
2023-08-01,butter,Одеська,160.0,1
2023-08-01,butter,Полтавська,220.0,1
2023-08-01,butter,Харківська,166.0,4
2023-08-01,butter,Хмельницька,229.0,1
2023-08-01,butter,Чернівецька,162.0,2
2023-08-01,condensed_milk,Київська,90.0,1
2023-08-01,condensed_milk,Миколаївська,69.0,2
2023-08-01,condensed_milk,Одеська,76.0,1
2023-08-01,condensed_milk,Тернопільська,132.0,1
2023-08-01,cottage_cheese,Івано-Франківська,110.0,1
2023-08-01,cottage_cheese,Житомирська,85.0,1
2023-08-01,cottage_cheese,Закарпатська,112.0,1
2023-08-01,cottage_cheese,Київська,106.0,4
2023-08-01,cottage_cheese,Львівська,108.0,1
2023-08-01,cottage_cheese,Миколаївська,67.0,3
2023-08-01,cottage_cheese,Хмельницька,95.0,3
2023-08-01,cottage_cheese,Чернівецька,70.0,1
2023-08-01,drinking_milk,Івано-Франківська,25.5,2
2023-08-01,drinking_milk,Вінницька,33.5,2
2023-08-01,drinking_milk,Дніпропетровська,20.0,1
2023-08-01,drinking_milk,Житомирська,29.0,1
2023-08-01,drinking_milk,Київська,28.0,7
2023-08-01,drinking_milk,Кіровоградська,29.0,1
2023-08-01,drinking_milk,Львівська,25.0,1
2023-08-01,drinking_milk,Миколаївська,26.5,2
2023-08-01,drinking_milk,Одеська,36.0,2
2023-08-01,drinking_milk,Полтавська,26.0,1
2023-08-01,drinking_milk,Рівненська,25.0,1
2023-08-01,drinking_milk,Тернопільська,25.0,1
2023-08-01,drinking_milk,Харківська,30.0,1
2023-08-01,drinking_milk,Хмельницька,27.0,7
2023-08-01,drinking_milk,Черкаська,32.0,1
2023-08-01,drinking_milk,Чернігівська,27.0,1
2023-08-01,hard_cheese,Вінницька,224.0,1
2023-08-01,hard_cheese,Київська,214.0,1
2023-08-01,hard_cheese,Миколаївська,166.5,2
2023-08-01,hard_cheese,Полтавська,234.5,2
2023-08-01,hard_cheese,Тернопільська,280.0,1
2023-08-01,hard_cheese,Харківська,163.0,2
2023-08-01,hard_cheese,Чернівецька,150.0,1
2023-08-01,kefir,Дніпропетровська,31.0,1
2023-09-01,butter,Волинська,224.0,3
2023-09-01,butter,Вінницька,240.0,1
2023-09-01,butter,Дніпропетровська,138.0,3
2023-09-01,butter,Запорізька,179.5,2
2023-09-01,butter,Київська,252.0,7
2023-09-01,butter,Кіровоградська,250.0,1
2023-09-01,butter,Львівська,264.0,1
2023-09-01,butter,Миколаївська,152.0,1
2023-09-01,butter,Одеська,252.0,2
2023-09-01,butter,Полтавська,266.0,2
2023-09-01,butter,Сумська,227.0,1
2023-09-01,butter,Тернопільська,243.0,3
2023-09-01,butter,Хмельницька,230.0,1
2023-09-01,butter,Черкаська,237.0,1
2023-09-01,butter,Чернівецька,165.0,2
2023-09-01,condensed_milk,Миколаївська,73.0,1
2023-09-01,condensed_milk,Харківська,109.0,1
2023-09-01,cottage_cheese,Івано-Франківська,98.0,3
2023-09-01,cottage_cheese,Дніпропетровська,57.0,1
2023-09-01,cottage_cheese,Запорізька,67.5,2
2023-09-01,cottage_cheese,Київська,87.0,1
2023-09-01,cottage_cheese,Миколаївська,160.0,1
2023-09-01,cottage_cheese,Полтавська,113.5,2
2023-09-01,cottage_cheese,Тернопільська,112.0,3
2023-09-01,cottage_cheese,Харківська,115.0,1
2023-09-01,cottage_cheese,Черкаська,125.0,1
2023-09-01,drinking_milk,Вінницька,32.0,2
2023-09-01,drinking_milk,Київська,27.5,4
2023-09-01,drinking_milk,Кіровоградська,26.0,1
2023-09-01,drinking_milk,Львівська,24.0,1
2023-09-01,drinking_milk,Миколаївська,40.0,1
2023-09-01,drinking_milk,Одеська,35.0,2
2023-09-01,drinking_milk,Полтавська,36.0,1
2023-09-01,drinking_milk,Сумська,25.0,1
2023-09-01,drinking_milk,Харківська,26.5,2
2023-09-01,drinking_milk,Хмельницька,26.0,1
2023-09-01,drinking_milk,Черкаська,26.0,1
2023-09-01,drinking_milk,Чернігівська,27.0,1
2023-09-01,hard_cheese,Івано-Франківська,230.0,1
2023-09-01,hard_cheese,Вінницька,270.0,1
2023-09-01,hard_cheese,Київська,221.5,4
2023-09-01,hard_cheese,Львівська,196.0,1
2023-09-01,hard_cheese,Миколаївська,210.0,1
2023-09-01,hard_cheese,Одеська,165.0,1
2023-09-01,hard_cheese,Полтавська,250.0,1
2023-09-01,hard_cheese,Рівненська,375.0,1
2023-09-01,hard_cheese,Тернопільська,233.0,1
2023-09-01,hard_cheese,Черкаська,270.0,1
2023-09-01,hard_cheese,Чернівецька,150.0,1
2023-09-01,kefir,Житомирська,34.5,2
2023-09-01,kefir,Київська,31.0,2
2023-09-01,kefir,Львівська,35.0,1
2023-09-01,kefir,Полтавська,37.0,1
2023-09-01,kefir,Харківська,35.0,1
2023-10-01,butter,Івано-Франківська,206.5,2
2023-10-01,butter,Вінницька,260.0,5
2023-10-01,butter,Житомирська,230.0,3
2023-10-01,butter,Закарпатська,209.0,1
2023-10-01,butter,Запорізька,211.0,2
2023-10-01,butter,Київська,261.0,5
2023-10-01,butter,Львівська,175.0,1
2023-10-01,butter,Миколаївська,125.5,2
2023-10-01,butter,Одеська,172.0,3
2023-10-01,butter,Полтавська,260.0,3
2023-10-01,butter,Рівненська,193.0,2
2023-10-01,butter,Тернопільська,300.0,3
2023-10-01,butter,Харківська,184.0,3
2023-10-01,butter,Хмельницька,234.0,2
2023-10-01,butter,Черкаська,357.0,1
2023-10-01,butter,Чернівецька,164.5,4
2023-10-01,butter,Чернігівська,228.0,1
2023-10-01,condensed_milk,Дніпропетровська,40.0,1
2023-10-01,condensed_milk,Житомирська,97.0,1
2023-10-01,condensed_milk,Київська,106.0,3
2023-10-01,condensed_milk,Львівська,97.0,1
2023-10-01,condensed_milk,Миколаївська,72.0,1
2023-10-01,condensed_milk,Одеська,77.0,1
2023-10-01,condensed_milk,Харківська,100.0,1
2023-10-01,cottage_cheese,Івано-Франківська,105.5,2
2023-10-01,cottage_cheese,Волинська,100.0,1
2023-10-01,cottage_cheese,Вінницька,121.5,2
2023-10-01,cottage_cheese,Житомирська,105.0,1
2023-10-01,cottage_cheese,Закарпатська,110.0,1
2023-10-01,cottage_cheese,Київська,115.5,6
2023-10-01,cottage_cheese,Миколаївська,69.5,2
2023-10-01,cottage_cheese,Полтавська,118.0,2
2023-10-01,cottage_cheese,Рівненська,120.0,1
2023-10-01,cottage_cheese,Тернопільська,127.0,2
2023-10-01,cottage_cheese,Черкаська,90.0,1
2023-10-01,drinking_milk,Івано-Франківська,26.0,6
2023-10-01,drinking_milk,Вінницька,32.0,1
2023-10-01,drinking_milk,Дніпропетровська,32.5,2
2023-10-01,drinking_milk,Закарпатська,31.0,1
2023-10-01,drinking_milk,Запорізька,29.0,2
2023-10-01,drinking_milk,Київська,29.0,5
2023-10-01,drinking_milk,Львівська,35.0,1
2023-10-01,drinking_milk,Миколаївська,32.0,3
2023-10-01,drinking_milk,Полтавська,28.0,1
2023-10-01,drinking_milk,Рівненська,32.5,4
2023-10-01,drinking_milk,Тернопільська,32.0,1
2023-10-01,drinking_milk,Харківська,29.0,1
2023-10-01,drinking_milk,Хмельницька,27.5,2
2023-10-01,drinking_milk,Черкаська,30.5,2
2023-10-01,drinking_milk,Чернігівська,28.0,1
2023-10-01,hard_cheese,Волинська,177.0,1
2023-10-01,hard_cheese,Київська,196.5,2
2023-10-01,hard_cheese,Миколаївська,174.0,1
2023-10-01,hard_cheese,Рівненська,175.0,1
2023-10-01,hard_cheese,Тернопільська,216.0,1
2023-10-01,hard_cheese,Чернівецька,159.0,1
2023-10-01,hard_cheese,Чернігівська,216.0,1
2023-10-01,kefir,Волинська,38.0,1
2023-10-01,kefir,Закарпатська,38.0,1
2023-10-01,kefir,Київська,36.5,2
2023-10-01,kefir,Одеська,34.0,1
2023-10-01,kefir,Хмельницька,34.0,1
2023-10-01,kefir,Чернівецька,44.0,1
2023-10-01,skim_milk_powder,Київська,210.0,1
2023-10-01,skim_milk_powder,Чернігівська,216.0,1
2023-11-01,butter,Івано-Франківська,264.0,2
2023-11-01,butter,Дніпропетровська,149.0,1
2023-11-01,butter,Житомирська,258.0,4
2023-11-01,butter,Закарпатська,260.0,5
2023-11-01,butter,Запорізька,240.5,2
2023-11-01,butter,Київська,248.5,6
2023-11-01,butter,Миколаївська,147.0,3
2023-11-01,butter,Полтавська,223.0,2
2023-11-01,butter,Рівненська,257.0,1
2023-11-01,butter,Тернопільська,324.0,2
2023-11-01,butter,Харківська,172.0,5
2023-11-01,butter,Херсонська,249.0,1
2023-11-01,butter,Хмельницька,278.0,1
2023-11-01,butter,Черкаська,348.5,2
2023-11-01,butter,Чернівецька,170.0,2
2023-11-01,butter,Чернігівська,260.0,3
2023-11-01,condensed_milk,Дніпропетровська,41.5,2
2023-11-01,condensed_milk,Київська,100.0,3
2023-11-01,condensed_milk,Львівська,94.0,3
2023-11-01,condensed_milk,Миколаївська,90.0,1
2023-11-01,condensed_milk,Полтавська,81.0,2
2023-11-01,condensed_milk,Харківська,94.5,2
2023-11-01,condensed_milk,Хмельницька,103.0,1
2023-11-01,cottage_cheese,Івано-Франківська,108.0,3
2023-11-01,cottage_cheese,Вінницька,121.5,2
2023-11-01,cottage_cheese,Дніпропетровська,65.0,1
2023-11-01,cottage_cheese,Житомирська,125.0,5
2023-11-01,cottage_cheese,Закарпатська,137.0,1
2023-11-01,cottage_cheese,Київська,122.0,4
2023-11-01,cottage_cheese,Львівська,114.0,1
2023-11-01,cottage_cheese,Миколаївська,100.0,2
2023-11-01,cottage_cheese,Тернопільська,95.5,2
2023-11-01,cottage_cheese,Харківська,73.0,1
2023-11-01,cottage_cheese,Черкаська,117.5,2
2023-11-01,cottage_cheese,Чернівецька,85.0,5
2023-11-01,drinking_milk,Волинська,34.0,3
2023-11-01,drinking_milk,Вінницька,26.0,2
2023-11-01,drinking_milk,Дніпропетровська,24.0,1
2023-11-01,drinking_milk,Житомирська,33.0,5
2023-11-01,drinking_milk,Закарпатська,32.0,3
2023-11-01,drinking_milk,Київська,26.0,6
2023-11-01,drinking_milk,Львівська,32.5,2
2023-11-01,drinking_milk,Миколаївська,32.0,1
2023-11-01,drinking_milk,Одеська,39.0,1
2023-11-01,drinking_milk,Полтавська,33.0,2
2023-11-01,drinking_milk,Рівненська,34.0,1
2023-11-01,drinking_milk,Хмельницька,30.5,2
2023-11-01,drinking_milk,Черкаська,32.0,1
2023-11-01,drinking_milk,Чернігівська,28.0,2
2023-11-01,hard_cheese,Вінницька,220.0,1
2023-11-01,hard_cheese,Дніпропетровська,201.0,3
2023-11-01,hard_cheese,Закарпатська,260.0,1
2023-11-01,hard_cheese,Запорізька,199.0,2
2023-11-01,hard_cheese,Львівська,198.0,2
2023-11-01,hard_cheese,Миколаївська,320.0,1
2023-11-01,hard_cheese,Одеська,202.5,2
2023-11-01,hard_cheese,Чернівецька,175.0,1
2023-11-01,kefir,Вінницька,32.0,1
2023-11-01,kefir,Житомирська,40.0,1
2023-11-01,kefir,Закарпатська,38.0,1
2023-11-01,kefir,Миколаївська,32.0,1
2023-11-01,skim_milk_powder,Запорізька,120.0,1
2023-11-01,skim_milk_powder,Полтавська,65.0,1
2023-12-01,butter,Івано-Франківська,264.5,14
2023-12-01,butter,Волинська,300.0,7
2023-12-01,butter,Вінницька,254.0,10
2023-12-01,butter,Дніпропетровська,165.0,6
2023-12-01,butter,Житомирська,281.0,9
2023-12-01,butter,Закарпатська,225.0,1
2023-12-01,butter,Запорізька,200.0,3
2023-12-01,butter,Київська,246.0,7
2023-12-01,butter,Кіровоградська,255.0,1
2023-12-01,butter,Львівська,321.5,6
2023-12-01,butter,Миколаївська,195.0,3
2023-12-01,butter,Одеська,226.0,4
2023-12-01,butter,Полтавська,250.0,8
2023-12-01,butter,Рівненська,255.5,2
2023-12-01,butter,Сумська,303.0,4
2023-12-01,butter,Тернопільська,283.5,4
2023-12-01,butter,Харківська,179.0,5
2023-12-01,butter,Хмельницька,340.0,2
2023-12-01,butter,Черкаська,342.0,3
2023-12-01,butter,Чернівецька,229.5,2
2023-12-01,butter,Чернігівська,278.5,2
2023-12-01,condensed_milk,Вінницька,90.0,1
2023-12-01,condensed_milk,Запорізька,89.0,1
2023-12-01,condensed_milk,Київська,99.0,2
2023-12-01,condensed_milk,Миколаївська,85.0,2
2023-12-01,condensed_milk,Одеська,75.0,1
2023-12-01,condensed_milk,Полтавська,120.0,1
2023-12-01,condensed_milk,Тернопільська,155.0,1
2023-12-01,condensed_milk,Харківська,87.0,3
2023-12-01,cottage_cheese,Івано-Франківська,120.0,11
2023-12-01,cottage_cheese,Дніпропетровська,62.0,1
2023-12-01,cottage_cheese,Житомирська,137.0,2
2023-12-01,cottage_cheese,Закарпатська,112.5,2
2023-12-01,cottage_cheese,Київська,131.5,2
2023-12-01,cottage_cheese,Львівська,104.0,2
2023-12-01,cottage_cheese,Миколаївська,67.0,1
2023-12-01,cottage_cheese,Полтавська,111.0,3
2023-12-01,cottage_cheese,Рівненська,117.0,1
2023-12-01,cottage_cheese,Сумська,134.0,1
2023-12-01,cottage_cheese,Тернопільська,153.0,1
2023-12-01,cottage_cheese,Хмельницька,80.0,1
2023-12-01,drinking_milk,Івано-Франківська,27.0,21
2023-12-01,drinking_milk,Волинська,40.0,6
2023-12-01,drinking_milk,Вінницька,36.0,13
2023-12-01,drinking_milk,Дніпропетровська,23.0,5
2023-12-01,drinking_milk,Житомирська,33.0,9
2023-12-01,drinking_milk,Закарпатська,32.0,8
2023-12-01,drinking_milk,Запорізька,29.0,1
2023-12-01,drinking_milk,Київська,28.0,10
2023-12-01,drinking_milk,Кіровоградська,34.0,1
2023-12-01,drinking_milk,Львівська,30.5,8
2023-12-01,drinking_milk,Миколаївська,39.0,2
2023-12-01,drinking_milk,Одеська,36.0,1
2023-12-01,drinking_milk,Полтавська,26.0,13
2023-12-01,drinking_milk,Рівненська,30.5,6
2023-12-01,drinking_milk,Сумська,30.0,6
2023-12-01,drinking_milk,Тернопільська,36.0,6
2023-12-01,drinking_milk,Харківська,27.0,4
2023-12-01,drinking_milk,Хмельницька,35.0,8
2023-12-01,drinking_milk,Черкаська,32.0,3
2023-12-01,drinking_milk,Чернівецька,33.0,5
2023-12-01,drinking_milk,Чернігівська,31.0,3
2023-12-01,hard_cheese,Івано-Франківська,245.0,6
2023-12-01,hard_cheese,Дніпропетровська,219.0,1
2023-12-01,hard_cheese,Запорізька,251.0,1
2023-12-01,hard_cheese,Київська,216.0,2
2023-12-01,hard_cheese,Львівська,175.0,1
2023-12-01,hard_cheese,Одеська,204.0,1
2023-12-01,hard_cheese,Полтавська,256.0,2
2023-12-01,hard_cheese,Сумська,297.0,1
2023-12-01,hard_cheese,Тернопільська,238.5,2
2023-12-01,hard_cheese,Харківська,195.0,3
2023-12-01,hard_cheese,Чернівецька,165.0,3
2023-12-01,kefir,Запорізька,28.0,1
2023-12-01,kefir,Полтавська,36.0,1
2023-12-01,kefir,Сумська,40.0,1
2023-12-01,skim_milk_powder,Запорізька,122.0,1
