date,period,territory,source,stage,product,Розріз,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2025-01-01,2025-M01,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,38320.9,38.3209,Гривні за тону,UAH/kg,ok
2025-02-01,2025-M02,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,39478.88,39.47888,Гривні за тону,UAH/kg,ok
2025-03-01,2025-M03,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,39396.79,39.39679,Гривні за тону,UAH/kg,ok
2025-04-01,2025-M04,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,39227.02,39.227019999999996,Гривні за тону,UAH/kg,ok
2025-05-01,2025-M05,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,39263.67,39.26367,Гривні за тону,UAH/kg,ok
2025-06-01,2025-M06,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,38603.74,38.603739999999995,Гривні за тону,UAH/kg,ok
2025-07-01,2025-M07,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,38767.66,38.76766000000001,Гривні за тону,UAH/kg,ok
2025-08-01,2025-M08,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,40192.16,40.19216,Гривні за тону,UAH/kg,ok
2025-09-01,2025-M09,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,40323.29,40.32329,Гривні за тону,UAH/kg,ok
2025-10-01,2025-M10,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,40409.32,40.40932,Гривні за тону,UAH/kg,ok
2025-11-01,2025-M11,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,40167.84,40.16784,Гривні за тону,UAH/kg,ok
2025-12-01,2025-M12,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,40567.1,40.567099999999996,Гривні за тону,UAH/kg,ok
2026-01-01,2026-M01,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,41176.15,41.17615,Гривні за тону,UAH/kg,ok
2026-02-01,2026-M02,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,40310.29,40.31029,Гривні за тону,UAH/kg,ok
2026-03-01,2026-M03,Україна,SSSU industrial producer prices raw workbook,processor,kefir,Кефір,40976.07,40.97607,Гривні за тону,UAH/kg,ok
2013-01-01,2013-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,23205.76,23.205759999999998,Гривні за тону,UAH/kg,ok
2013-02-01,2013-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,23192.28,23.19228,Гривні за тону,UAH/kg,ok
2013-03-01,2013-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,24090.59,24.09059,Гривні за тону,UAH/kg,ok
2013-04-01,2013-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,26022.41,26.02241,Гривні за тону,UAH/kg,ok
2013-05-01,2013-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,27391.71,27.39171,Гривні за тону,UAH/kg,ok
2013-06-01,2013-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,27248.94,27.248939999999997,Гривні за тону,UAH/kg,ok
2013-07-01,2013-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,27431.8,27.4318,Гривні за тону,UAH/kg,ok
2013-08-01,2013-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,27624.27,27.62427,Гривні за тону,UAH/kg,ok
2013-09-01,2013-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,29027.96,29.02796,Гривні за тону,UAH/kg,ok
2013-10-01,2013-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,29199.4,29.1994,Гривні за тону,UAH/kg,ok
2013-11-01,2013-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,29973.64,29.97364,Гривні за тону,UAH/kg,ok
2013-12-01,2013-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,31601.45,31.60145,Гривні за тону,UAH/kg,ok
2014-01-01,2014-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,30945.17,30.945169999999997,Гривні за тону,UAH/kg,ok
2014-02-01,2014-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,31869.56,31.86956,Гривні за тону,UAH/kg,ok
2014-03-01,2014-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,32791.07,32.79107,Гривні за тону,UAH/kg,ok
2014-04-01,2014-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,32689.72,32.68972,Гривні за тону,UAH/kg,ok
2014-05-01,2014-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,31256.46,31.25646,Гривні за тону,UAH/kg,ok
2014-06-01,2014-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,31123.58,31.12358,Гривні за тону,UAH/kg,ok
2014-07-01,2014-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,31536.95,31.53695,Гривні за тону,UAH/kg,ok
2014-08-01,2014-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,32940.04,32.94004,Гривні за тону,UAH/kg,ok
2014-09-01,2014-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,33229.07,33.22907,Гривні за тону,UAH/kg,ok
2014-10-01,2014-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,33823.88,33.823879999999996,Гривні за тону,UAH/kg,ok
2014-11-01,2014-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,33857.96,33.85796,Гривні за тону,UAH/kg,ok
2014-12-01,2014-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,33987.12,33.987120000000004,Гривні за тону,UAH/kg,ok
2015-01-01,2015-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,33996.76,33.99676,Гривні за тону,UAH/kg,ok
2015-02-01,2015-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,34058.32,34.05832,Гривні за тону,UAH/kg,ok
2015-03-01,2015-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,36929.35,36.92935,Гривні за тону,UAH/kg,ok
2015-04-01,2015-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,37763.57,37.76357,Гривні за тону,UAH/kg,ok
2015-05-01,2015-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,35918.3,35.9183,Гривні за тону,UAH/kg,ok
2015-06-01,2015-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,35312.74,35.31274,Гривні за тону,UAH/kg,ok
2015-07-01,2015-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,35562.66,35.56266,Гривні за тону,UAH/kg,ok
2015-08-01,2015-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,36439.91,36.439910000000005,Гривні за тону,UAH/kg,ok
2015-09-01,2015-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,35678.97,35.67897,Гривні за тону,UAH/kg,ok
2015-10-01,2015-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,37568.21,37.56821,Гривні за тону,UAH/kg,ok
2015-11-01,2015-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,38242.95,38.24295,Гривні за тону,UAH/kg,ok
