hypothesis,source_block,model_family,frequency,link,product,product_label,n_obs,coef,pvalue,ect_coef,ect_pvalue,cointegration_p,admissibility_status,mapping_type,diagnostic_ljungbox_p,asymmetry_pvalue,reliability_raw,interpretation_source,diagnostic_bp_p,r2,detail,data_layer,x_product,period_start,period_end,speed_measure,asymmetry_measure,pos_ect_coef,neg_ect_coef,pos_ect_p,neg_ect_p,horizon,retailer,price_measure,discount_mean,sku_support,abs_coef,large_coef_flag,peak_coef_flag,intersection_score,significant_flag,direct_bad_link_flag,integrated_reliability,thesis_use
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,61.0,,,,,,,,0.0748671507477701,0.0827334932420062,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,54.0,-0.2858258450152636,0.5602764893444898,,,,,,0.0022627841453662,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.2858258450152636,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,54.0,,,,,,,,0.0023290600798086,0.5619001557084049,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,49.0,-0.087317706588597,0.8721953068422669,,,,,,0.3809068298599709,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.087317706588597,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,49.0,,,,,,,,0.329722249350786,0.8692176220828183,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,66.0,-0.2770250999906175,0.2403000470361523,,,,,,0.0019718402729792,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.2770250999906175,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,66.0,,,,,,,,0.0077915957301245,0.1167045208164027,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,64.0,-0.2999242614897031,0.3159464166694455,,,,,,1.2045915061967541e-08,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.2999242614897031,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,64.0,,,,,,,,5.923629918627333e-09,0.236719726483594,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,62.0,0.283513191201257,0.4464485425286502,,,,,,6.657489641078053e-08,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.283513191201257,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,62.0,,,,,,,,0.0003076450345295,0.3111226125596378,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,61.0,-0.6512148393484039,0.0683561935039989,,,,,,0.1083012017042763,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.6512148393484039,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,61.0,,,,,,,,0.120978995633856,0.1088367065874899,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,54.0,-0.3324190847602055,0.4972751819600816,,,,,,0.0005547133194707,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.3324190847602055,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,54.0,,,,,,,,0.0005701096864032,0.4997316247206517,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,49.0,-0.0873964682105771,0.8799166597064525,,,,,,0.3867131358520563,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0873964682105771,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail,milk,Drinking milk / fermented milk,49.0,,,,,,,,0.3573329095563352,0.8783885265670186,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,66.0,-0.0953229572962642,0.0677864585595828,,,,,,0.0219555964953577,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0953229572962642,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,66.0,,,,,,,,0.0324630397149136,0.0534944442609552,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,-0.0390290385565773,0.5984534538655562,,,,,,0.0018715997642253,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0390290385565773,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,,,,,,,,0.0067636688620106,0.3370590466273932,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,0.0017345560677207,0.9758567722330443,,,,,,0.0102178631614196,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0017345560677207,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,,,,,,,,0.0095401850050989,0.9541664290671928,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,0.0289287802788474,0.6304041371674122,,,,,,9.067445597885928e-05,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0289287802788474,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,,,,,,,,0.0003635327740834,0.9120285998964168,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,61.0,0.1591900165586184,6.847412847106345e-07,,,,,,0.0070076145639143,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1591900165586184,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,61.0,,,,,,,,0.0084826263781846,4.375017067292089e-06,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,57.0,-0.1373145301026631,1.773228779956921e-05,,,,,,0.3673624242111411,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1373145301026631,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,57.0,,,,,,,,0.3484712264209968,0.0006667058509586,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,66.0,-0.0751543371036074,0.1427219313879199,,,,,,0.0215394229100487,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0751543371036074,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,66.0,,,,,,,,0.0343747726250435,0.087894629533259,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,-0.0280001079563223,0.6763078837502835,,,,,,0.0015232025427203,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0280001079563223,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,,,,,,,,0.0041804368436923,0.3881975661629753,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,0.0164832671218148,0.7437469512059868,,,,,,0.0111022626435793,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0164832671218148,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,,,,,,,,0.0123494241153696,0.8078557208312521,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,0.029227855786325,0.6287755455234529,,,,,,0.0001126600747782,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.029227855786325,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,65.0,,,,,,,,0.0003753262464437,0.9049556189492348,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,61.0,0.1376476016939874,3.332086974538148e-05,,,,,,0.0075146784796538,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1376476016939874,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,61.0,,,,,,,,0.0096075230111413,0.0004462572203609,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,57.0,-0.1061715819689816,0.0011856442206655,,,,,,0.3007027809655325,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1061715819689816,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_lp,LP_asymmetric,daily,Retail -> ProZorro,milk,Drinking milk / fermented milk,57.0,,,,,,,,0.2780083301230762,0.0126079896465114,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,268.0,0.0001511671408755,0.549311924818954,,,,,,9.620167164255349e-22,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0001511671408755,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,268.0,,,,,,,,1.6430241984042464e-20,0.3519516228415473,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,268.0,0.0005797741242045,0.3770184478306997,,,,,,1.1965298396994808e-30,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0005797741242045,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,268.0,,,,,,,,1.0144620846456552e-29,0.2628564336478078,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,268.0,0.0024737275729245,0.1931276844705871,,,,,,2.579506264160656e-49,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0024737275729245,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,268.0,,,,,,,,3.980652611702394e-49,0.1805665259807141,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,268.0,0.0033323318189569,0.3732458376769088,,,,,,1.2084892415483378e-92,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0033323318189569,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,268.0,,,,,,,,2.0704611446690887e-92,0.3992520777948667,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,261.0,0.0046304848320764,0.4659414166392498,,,,,,4.4970112902356835e-186,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0046304848320764,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,261.0,,,,,,,,7.573883379532831e-186,0.4971620358215647,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,254.0,0.0070940398483355,0.3874150809186226,,,,,,5.267411880350231e-225,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0070940398483355,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> ProducerUA,milk,Drinking milk / fermented milk,254.0,,,,,,,,2.201011134309821e-224,0.4811617718818681,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,2.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail matched,milk,Drinking milk / fermented milk,66.0,-0.0246070856491061,0.8755182121392511,,,,,,0.0009343825124931,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.0246070856491061,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_asymmetric,daily,ProZorro -> Retail matched,milk,Drinking milk / fermented milk,66.0,,,,,,,,0.0040163131582996,0.5691851598174371,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_lp,LP_linear,daily,ProZorro -> Retail matched,milk,Drinking milk / fermented milk,64.0,-0.051991987176772,0.7929470509050491,,,,,,1.1198023243716378e-05,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,0.051991987176772,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
