model,product,product_label,link,link_direction,price_variant,farm_gate_source,reconstruction_variant,horizon_days,n_obs,coef,pvalue,stderr,r2,core_signal,ljungbox_p,arch_p,jb_p,coef_positive_shock,p_positive_shock,coef_negative_shock_abs,p_negative_shock_abs,asymmetry_pvalue,asymmetry_gap
LP_linear,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,linear,21,1437,0.3168501689464218,0.8856575194498655,2.2033915436320903,0.08335833585367536,0,0.0,1.053381095148562e-272,9.824347531008024e-08,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,initial,linear,21,1437,,,,0.08336286252106884,0,0.0,9.994938191370193e-273,1.0022323269602851e-07,0.21492426586608449,0.9562301677915872,-0.4814626064397898,0.9218466884179477,0.876469134539759,0.6963868723058743
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,0,260,-2.538152586174231,0.6384842065943659,5.402403027198567,0.14920657713776253,0,3.581895264427841e-05,0.007855120668264355,1.0009594362839223e-17,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,0,260,,,,0.1492396406497145,0,3.6966568088170985e-05,0.00792149545634143,1.3763933934693928e-17,-3.6587504366708963,0.7222364545630006,2.147363722910383,0.7158469636349198,0.6422122423899519,-5.806114159581279
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,1,260,-5.949748789936871,0.3305335552085098,6.1146000423168125,0.223055202809317,0,1.830853586242352e-14,0.0449604881107938,1.8620150717283046e-10,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,1,260,,,,0.22332568766921446,0,2.0336360984240812e-14,0.04046231622521533,1.2013463070671414e-10,-2.3985861253388565,0.8411478828296926,7.188154539464458,0.31126206081271734,0.4969414522967126,-9.586740664803315
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,3,260,-2.8976201010147555,0.6491882161359772,6.369932670204516,0.18427118743197957,0,3.2467023662951007e-25,0.000601792605783159,6.555554619402883e-27,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,3,260,,,,0.18478929581897285,0,2.270981964179946e-25,0.0006081178670778368,2.632956990724909e-26,-8.120739877768262,0.560382127387775,1.076148607611667,0.9061594085431975,0.4898372202750625,-9.19688848537993
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,7,260,-9.527791981497254,0.1703605942074775,6.949286513595761,0.2443584869160722,0,1.6270784134040613e-16,0.00012308332409621461,0.0009315112947136873,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,7,260,,,,0.2518168964973889,1,1.6782322491610727e-15,0.000391252295171121,0.0025258678539467664,-27.514286885477574,0.04011028854191979,3.255317074899611,0.7044244429191809,0.02320448198052204,-30.769603960377186
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,14,254,-1.4202910029429647,0.7766566710562166,5.006690105941404,0.20704553253726443,0,1.0673392609852337e-10,0.04044180153447229,0.10296327453262076,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,14,254,,,,0.20719635660547486,0,1.0722559715306225e-10,0.04050203234887018,0.10106076957069109,-3.9635025398350785,0.775528805092556,0.23727932925917194,0.9748429119978628,0.7343061648388032,-4.20078186909425
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,21,247,-11.946588899891083,0.08373691538916457,6.907924806388333,0.19190355098908052,1,4.006487821122701e-12,0.06522594682289566,5.440218248245747e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,initial,linear,21,247,,,,0.19475459481441693,0,5.0926004319789064e-12,0.07243939326400785,4.662348156012054e-06,-25.52733791175638,0.22226314830352367,6.071361672254977,0.4419915559664448,0.11436922700549826,-31.598699584011356
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,0,59,9.96484414392809,0.30129023236241825,9.640252111592375,0.1118432991143955,0,0.04282736082040742,0.5825844686067863,2.619791772531138e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,0,59,,,,0.11337274148865106,0,0.04655144685883641,0.5724079228066123,2.2442358724540026e-06,16.24369553692737,0.43818907312447963,-7.475484702654883,0.42376801606898207,0.3101571602217727,23.71918023958225
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,1,56,-0.07799138894683466,0.993396590260746,9.423527720172281,0.03716941552334474,0,7.400510695094497e-07,0.07173299204788751,1.2333369672836642e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,1,56,,,,0.04056728029926038,0,3.892669415232899e-07,0.08510283908762477,3.6916795805063967e-06,-18.61996287518911,0.5996591049181472,-4.926666456300228,0.6370535503653407,0.6854267614221152,-13.693296418888881
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,3,55,0.5961433774394891,0.9786575457924052,22.28407582654437,0.031980366758200596,0,1.2109365974968627e-14,0.004236095340850829,0.21439776989402093,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,3,55,,,,0.04164628426960948,0,5.038801825428567e-13,0.0034543750608092305,0.12950652545129615,34.36362570686984,0.6661380010018939,13.363391242924054,0.44093441736767003,0.7690332384357679,21.000234463945787
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,7,54,-21.950575991731586,0.040171461183212416,10.697258275441792,0.16045972172154077,1,1.1599678484590293e-07,0.002681817806422027,0.006918669370564126,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,7,54,,,,0.20257745134085814,1,4.559476263106507e-11,0.03163771141222314,0.011733572845626134,-111.41980868797586,0.016657627168369164,-3.308515332494347,0.8551490700742832,0.001310826984721646,-108.11129335548151
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,14,49,-8.660170200144986,0.5761153899502118,15.490373173773134,0.16262332511253363,0,0.0022938928568099564,0.12510183961019622,0.12521854690006795,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,14,49,,,,0.17408233523576633,0,0.001104447060063867,0.1970254171508003,0.2674313262163799,-62.02929589965464,0.36915302792535143,-3.8336658289304655,0.8489308752491802,0.30897155638988777,-58.19563007072418
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,21,43,5.965885356441218,0.8204540760326128,26.28595052617175,0.17032041040194112,0,7.333406659979729e-08,0.26552294854199626,0.44273501973620855,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,initial,linear,21,43,,,,0.2693930364566507,1,5.794593622313112e-07,0.5060956482346725,0.9625199614827864,-147.7444329619517,0.02217308895642408,-44.65419362706656,0.023632249932937114,0.10957804029977385,-103.09023933488514
LP_linear,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,0,59,9.96484414392809,0.30129023236241825,9.640252111592375,0.1118432991143955,0,0.04282736082040742,0.5825844686067863,2.619791772531138e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,0,59,,,,0.11337274148865106,0,0.04655144685883641,0.5724079228066123,2.2442358724540026e-06,16.24369553692737,0.43818907312447963,-7.475484702654883,0.42376801606898207,0.3101571602217727,23.71918023958225
LP_linear,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,1,56,-0.07799138894683466,0.993396590260746,9.423527720172281,0.03716941552334474,0,7.400510695094497e-07,0.07173299204788751,1.2333369672836642e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,1,56,,,,0.04056728029926038,0,3.892669415232899e-07,0.08510283908762477,3.6916795805063967e-06,-18.61996287518911,0.5996591049181472,-4.926666456300228,0.6370535503653407,0.6854267614221152,-13.693296418888881
LP_linear,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,3,55,0.5961433774394891,0.9786575457924052,22.28407582654437,0.031980366758200596,0,1.2109365974968627e-14,0.004236095340850829,0.21439776989402093,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,3,55,,,,0.04164628426960948,0,5.038801825428567e-13,0.0034543750608092305,0.12950652545129615,34.36362570686984,0.6661380010018939,13.363391242924054,0.44093441736767003,0.7690332384357679,21.000234463945787
LP_linear,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,7,54,-21.950575991731586,0.040171461183212416,10.697258275441792,0.16045972172154077,1,1.1599678484590293e-07,0.002681817806422027,0.006918669370564126,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,7,54,,,,0.20257745134085814,1,4.559476263106507e-11,0.03163771141222314,0.011733572845626134,-111.41980868797586,0.016657627168369164,-3.308515332494347,0.8551490700742832,0.001310826984721646,-108.11129335548151
LP_linear,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,14,49,-8.660170200144986,0.5761153899502118,15.490373173773134,0.16262332511253363,0,0.0022938928568099564,0.12510183961019622,0.12521854690006795,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,14,49,,,,0.17408233523576633,0,0.001104447060063867,0.1970254171508003,0.2674313262163799,-62.02929589965464,0.36915302792535143,-3.8336658289304655,0.8489308752491802,0.30897155638988777,-58.19563007072418
LP_linear,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,21,43,5.965885356441218,0.8204540760326128,26.28595052617175,0.17032041040194112,0,7.333406659979729e-08,0.26552294854199626,0.44273501973620855,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail+Consumer,forward,retail_consumer_observed,initial,linear,21,43,,,,0.2693930364566507,1,5.794593622313112e-07,0.5060956482346725,0.9625199614827864,-147.7444329619517,0.02217308895642408,-44.65419362706656,0.023632249932937114,0.10957804029977385,-103.09023933488514
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,0,59,0.00099827264976532,0.3419082422813422,0.0010503693096201978,0.6403741631227502,0,0.38156064273555357,0.0037217197795945903,2.0310705191265703e-124,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,0,59,,,,0.6435131069762405,0,0.38921933832150646,0.010697572841479626,7.549772800353779e-127,0.002116547569771949,0.2905826064808418,0.0002455098336212551,0.6961828980962347,0.33159749082557,0.001871037736150694
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,1,59,0.0009798788076263321,0.6800043881102313,0.0023757106110950154,0.4666905700187839,0,0.01996735177311814,0.07217337706006162,1.0392560196593545e-37,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,1,59,,,,0.4802399451691377,1,0.024168378031695824,0.030488947310264553,9.517136932580931e-36,0.005633791209571021,0.27855920415947155,0.0041963570367088985,0.09313516224368182,0.7517336926644549,0.0014374341728621226
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,3,58,0.0026273750285176947,0.6609935125969816,0.005991160943779931,0.24044377071432577,0,1.4678270519376936e-07,3.592589547276398e-05,5.5036669864132685e-17,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,3,58,,,,0.2635355396700676,1,6.46057084897961e-07,4.9476404052857936e-05,3.2061363194642202e-15,0.014114347494063787,0.27727815603885064,0.009831848341388057,0.07185838475353032,0.7058246300919864,0.00428249915267573
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,7,57,-0.006259781119936428,0.5227418168896283,0.009794303337887599,0.1242773033574005,0,3.7471821944164264e-19,0.0005480346466100333,0.6186655410080371,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,7,57,,,,0.15582867226428587,1,5.307323852941525e-18,0.00876904927287338,0.6365045849761185,0.015606849152428158,0.32113906114741253,0.02927520781349248,0.017670473524246905,0.48851856295677387,-0.013668358661064322
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,14,55,-0.02329962592236494,0.09838774903696437,0.014097740751889862,0.2966082382045331,1,3.596363780276398e-18,0.3566951717594053,0.4022975919734163,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,14,55,,,,0.33328666093676385,1,4.1833080416575015e-16,0.3829991529764239,0.4315547528259599,0.004607451039602448,0.7367395665167493,0.051591296427434125,0.00013881151272614043,0.021606235903104683,-0.04698384538783168
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,21,49,0.006242012313939428,0.31164881857223603,0.006169408456909194,0.2977436911735434,0,3.511083102652963e-20,0.003355190012243333,0.28436733581469115,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,initial,linear,21,49,,,,0.30186664521241213,0,1.7271999180256968e-19,0.003386207401667686,0.27398957680244046,0.015170245414096202,0.13826901956787324,0.014715496717258894,0.5576310079071565,0.9809375334496484,0.00045474869683730795
LP_linear,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,0,59,0.00099827264976532,0.3419082422813422,0.0010503693096201978,0.6403741631227502,0,0.38156064273555357,0.0037217197795945903,2.0310705191265703e-124,,,,,,
LP_asymmetric,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,0,59,,,,0.6435131069762405,0,0.38921933832150646,0.010697572841479626,7.549772800353779e-127,0.002116547569771949,0.2905826064808418,0.0002455098336212551,0.6961828980962347,0.33159749082557,0.001871037736150694
LP_linear,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,1,59,0.0009798788076263321,0.6800043881102313,0.0023757106110950154,0.4666905700187839,0,0.01996735177311814,0.07217337706006162,1.0392560196593545e-37,,,,,,
LP_asymmetric,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,1,59,,,,0.4802399451691377,1,0.024168378031695824,0.030488947310264553,9.517136932580931e-36,0.005633791209571021,0.27855920415947155,0.0041963570367088985,0.09313516224368182,0.7517336926644549,0.0014374341728621226
LP_linear,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,3,58,0.0026273750285176947,0.6609935125969816,0.005991160943779931,0.24044377071432577,0,1.4678270519376936e-07,3.592589547276398e-05,5.5036669864132685e-17,,,,,,
LP_asymmetric,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,3,58,,,,0.2635355396700676,1,6.46057084897961e-07,4.9476404052857936e-05,3.2061363194642202e-15,0.014114347494063787,0.27727815603885064,0.009831848341388057,0.07185838475353032,0.7058246300919864,0.00428249915267573
LP_linear,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,7,57,-0.006259781119936428,0.5227418168896283,0.009794303337887599,0.1242773033574005,0,3.7471821944164264e-19,0.0005480346466100333,0.6186655410080371,,,,,,
LP_asymmetric,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,7,57,,,,0.15582867226428587,1,5.307323852941525e-18,0.00876904927287338,0.6365045849761185,0.015606849152428158,0.32113906114741253,0.02927520781349248,0.017670473524246905,0.48851856295677387,-0.013668358661064322
LP_linear,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,14,55,-0.02329962592236494,0.09838774903696437,0.014097740751889862,0.2966082382045331,1,3.596363780276398e-18,0.3566951717594053,0.4022975919734163,,,,,,
LP_asymmetric,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,14,55,,,,0.33328666093676385,1,4.1833080416575015e-16,0.3829991529764239,0.4315547528259599,0.004607451039602448,0.7367395665167493,0.051591296427434125,0.00013881151272614043,0.021606235903104683,-0.04698384538783168
LP_linear,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,21,49,0.006242012313939428,0.31164881857223603,0.006169408456909194,0.2977436911735434,0,3.511083102652963e-20,0.003355190012243333,0.28436733581469115,,,,,,
LP_asymmetric,butter,Butter,Retail+Consumer -> FarmGateUA,reverse,retail_consumer_observed,initial,linear,21,49,,,,0.30186664521241213,0,1.7271999180256968e-19,0.003386207401667686,0.27398957680244046,0.015170245414096202,0.13826901956787324,0.014715496717258894,0.5576310079071565,0.9809375334496484,0.00045474869683730795
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,0,1458,0.08686456432393407,0.0018598851494299332,0.027915114108754614,0.6685287867475019,1,4.279592832380028e-08,1.6286015779967462e-38,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,0,1458,,,,0.6686281974687627,1,3.2908963828016547e-08,3.8722633353620163e-39,0.0,0.08981572966538598,0.001543098330741068,-0.08384647131301558,0.005405297933000595,0.001916180311236442,0.17366220097840157
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,1,1458,0.15722299939075238,0.0012741791580080232,0.048800757429332736,0.5891286539607243,1,9.103665338343786e-78,6.206568744954131e-51,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,1,1458,,,,0.5892904960530077,1,5.42912286839771e-78,1.7187898324197768e-51,0.0,0.16436712545580065,0.0007184216598212523,-0.1499168560706245,0.00681508724292435,0.001347122865569926,0.3142839815264251
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,3,1457,0.27133021093267806,0.0018331029412648645,0.08707590921047127,0.4209386870372339,1,2.3466759293490654e-287,6.338992127131261e-125,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,3,1457,,,,0.4215346690339329,1,2.9968359444062017e-288,9.39225621463953e-126,0.0,0.2965826801692754,0.0011497126751244281,-0.2455017998515942,0.017103047002111925,0.0020294682607580952,0.5420844800208696
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,7,1453,0.3703511062012548,0.0026207826077816344,0.12307966236091746,0.16586146878468488,1,0.0,2.0412677799046204e-238,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,7,1453,,,,0.16714618147979232,1,0.0,2.6992686879669153e-239,0.0,0.43294964904108113,0.0011317946204955419,-0.30629600629836495,0.041916458711029385,0.003071495257063841,0.7392456553394461
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,14,1446,0.3802655305713085,0.0022935349929643876,0.12470467634902539,0.04591570547506629,1,0.0,4.125906075963526e-285,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,14,1446,,,,0.05302631899725707,1,0.0,1.2607014576449513e-285,0.0,0.5874269302069075,7.850974292541607e-05,-0.16811518245801876,0.37446423813188623,0.0036788933428687632,0.7555421126649262
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,21,1439,0.40281148340876344,0.004082343519816135,0.14026798588550946,0.02689882718887837,1,0.0,5.658120420214913e-284,1.0841406695697308e-84,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,initial,linear,21,1439,,,,0.03452245722805447,1,0.0,2.9012909895758334e-284,7.371861055638216e-88,0.6520554970742762,0.00018068412993688744,-0.14751185643792827,0.5073893975668884,0.005215143912649084,0.7995673535122045
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,0,59,9.96484414392809,0.30129023236241825,9.640252111592375,0.1118432991143955,0,0.04282736082040742,0.5825844686067863,2.619791772531138e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,0,59,,,,0.11337274148865106,0,0.04655144685883641,0.5724079228066123,2.2442358724540026e-06,16.24369553692737,0.43818907312447963,-7.475484702654883,0.42376801606898207,0.3101571602217727,23.71918023958225
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,1,56,-0.07799138894683466,0.993396590260746,9.423527720172281,0.03716941552334474,0,7.400510695094497e-07,0.07173299204788751,1.2333369672836642e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,1,56,,,,0.04056728029926038,0,3.892669415232899e-07,0.08510283908762477,3.6916795805063967e-06,-18.61996287518911,0.5996591049181472,-4.926666456300228,0.6370535503653407,0.6854267614221152,-13.693296418888881
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,3,55,0.5961433774394891,0.9786575457924052,22.28407582654437,0.031980366758200596,0,1.2109365974968627e-14,0.004236095340850829,0.21439776989402093,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,3,55,,,,0.04164628426960948,0,5.038801825428567e-13,0.0034543750608092305,0.12950652545129615,34.36362570686984,0.6661380010018939,13.363391242924054,0.44093441736767003,0.7690332384357679,21.000234463945787
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,7,54,-21.950575991731586,0.040171461183212416,10.697258275441792,0.16045972172154077,1,1.1599678484590293e-07,0.002681817806422027,0.006918669370564126,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,7,54,,,,0.20257745134085814,1,4.559476263106507e-11,0.03163771141222314,0.011733572845626134,-111.41980868797586,0.016657627168369164,-3.308515332494347,0.8551490700742832,0.001310826984721646,-108.11129335548151
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,14,49,-8.660170200144986,0.5761153899502118,15.490373173773134,0.16262332511253363,0,0.0022938928568099564,0.12510183961019622,0.12521854690006795,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,14,49,,,,0.17408233523576633,0,0.001104447060063867,0.1970254171508003,0.2674313262163799,-62.02929589965464,0.36915302792535143,-3.8336658289304655,0.8489308752491802,0.30897155638988777,-58.19563007072418
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,21,43,5.965885356441218,0.8204540760326128,26.28595052617175,0.17032041040194112,0,7.333406659979729e-08,0.26552294854199626,0.44273501973620855,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,initial,linear,21,43,,,,0.2693930364566507,1,5.794593622313112e-07,0.5060956482346725,0.9625199614827864,-147.7444329619517,0.02217308895642408,-44.65419362706656,0.023632249932937114,0.10957804029977385,-103.09023933488514
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,0,59,0.00099827264976532,0.3419082422813422,0.0010503693096201978,0.6403741631227502,0,0.38156064273555357,0.0037217197795945903,2.0310705191265703e-124,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,0,59,,,,0.6435131069762405,0,0.38921933832150646,0.010697572841479626,7.549772800353779e-127,0.002116547569771949,0.2905826064808418,0.0002455098336212551,0.6961828980962347,0.33159749082557,0.001871037736150694
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,1,59,0.0009798788076263321,0.6800043881102313,0.0023757106110950154,0.4666905700187839,0,0.01996735177311814,0.07217337706006162,1.0392560196593545e-37,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,1,59,,,,0.4802399451691377,1,0.024168378031695824,0.030488947310264553,9.517136932580931e-36,0.005633791209571021,0.27855920415947155,0.0041963570367088985,0.09313516224368182,0.7517336926644549,0.0014374341728621226
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,3,58,0.0026273750285176947,0.6609935125969816,0.005991160943779931,0.24044377071432577,0,1.4678270519376936e-07,3.592589547276398e-05,5.5036669864132685e-17,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,3,58,,,,0.2635355396700676,1,6.46057084897961e-07,4.9476404052857936e-05,3.2061363194642202e-15,0.014114347494063787,0.27727815603885064,0.009831848341388057,0.07185838475353032,0.7058246300919864,0.00428249915267573
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,7,57,-0.006259781119936428,0.5227418168896283,0.009794303337887599,0.1242773033574005,0,3.7471821944164264e-19,0.0005480346466100333,0.6186655410080371,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,7,57,,,,0.15582867226428587,1,5.307323852941525e-18,0.00876904927287338,0.6365045849761185,0.015606849152428158,0.32113906114741253,0.02927520781349248,0.017670473524246905,0.48851856295677387,-0.013668358661064322
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,14,55,-0.02329962592236494,0.09838774903696437,0.014097740751889862,0.2966082382045331,1,3.596363780276398e-18,0.3566951717594053,0.4022975919734163,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,14,55,,,,0.33328666093676385,1,4.1833080416575015e-16,0.3829991529764239,0.4315547528259599,0.004607451039602448,0.7367395665167493,0.051591296427434125,0.00013881151272614043,0.021606235903104683,-0.04698384538783168
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,21,49,0.006242012313939428,0.31164881857223603,0.006169408456909194,0.2977436911735434,0,3.511083102652963e-20,0.003355190012243333,0.28436733581469115,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,initial,linear,21,49,,,,0.30186664521241213,0,1.7271999180256968e-19,0.003386207401667686,0.27398957680244046,0.015170245414096202,0.13826901956787324,0.014715496717258894,0.5576310079071565,0.9809375334496484,0.00045474869683730795
LP_linear,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,filled,linear,0,1458,0.8936410768534208,5.830009983940603e-05,0.22232158216185358,0.7403471712989419,1,3.423087401410831e-54,7.719746511403118e-42,0.0,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,filled,linear,0,1458,,,,0.7406207682566257,1,4.911904336439863e-54,1.3003968631062845e-41,0.0,0.8225628449851335,0.0001957105519499083,-0.9955058243368932,0.00011920599433609113,5.175557053918784e-05,1.8180686693220267
LP_linear,butter,Butter,FarmGateUA -> ProducerUA,forward,processor_price,filled,linear,1,1457,1.746545265042506,3.082212310146261e-05,0.41910660078689,0.6683526209396142,1,5.127759341531875e-136,2.5607406304511956e-45,0.0,,,,,,
